CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;GRUPO_FAMILIA_PRODUCTO_FK;GRUPO_FAMILIA_PRODUCTO_DESC;GRUPO_FAMILIA_GENERICA_FK;GRUPO_FAMILIA_GENERICA_DESC
5682550;cortiprex;;Vigente;Sensible;Manual;;;;;;;5677790;cortiprex;4567041;No
7594275;cortisol;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
6501040;cortran;;Vigente;Insensible;Manual;;;;;;;7772776;cortran;4567041;No
6905164;cortyk;;Vigente;Insensible;Manual;;;;;;;7772780;cortyk;4567041;No
7564745;cosopt;;Vigente;Insensible;Manual;;;;;;;7772784;cosopt;4567041;No
7666119;cotellic;;Vigente;Insensible;Manual;;;;;;;7772788;cotellic;4567041;No
6501075;cotibin;;Vigente;Insensible;Manual;;;;;;;7462768;cotibin;4567041;No
7462770;cotibin antigripal;;Vigente;Insensible;Manual;;;;;;;7462768;cotibin;4567041;No
7614705;cotibin flu día;;Vigente;Insensible;Manual;;;;;;;7462768;cotibin;4567041;No
7614708;cotibin flu noche;;Vigente;Insensible;Manual;;;;;;;7462768;cotibin;4567041;No
6569382;cotibin infantil;;Vigente;Insensible;Manual;;;;;;;7462768;cotibin;4567041;No
7462814;cotibin plus;;Vigente;Insensible;Manual;;;;;;;7462768;cotibin;4567041;No
7389137;cotina;;Vigente;Insensible;Manual;;;;;;;7772792;cotina;4567041;No
6640838;cotrimoxazol;;Vigente;Sensible;Manual;;;;;;;7095845;cotrimoxazol;4567040;Si
7095839;cotrimoxazol forte;;Vigente;Insensible;Manual;;;;;;;7095845;cotrimoxazol;4567040;Si
7384139;cotrisan;;Vigente;Insensible;Manual;;;;;;;7772795;cotrisan;4567041;No
6664703;coumadin;;Vigente;Sensible;Manual;;;;;;;7772796;coumadin;4567041;No
7724542;coversyl;;Vigente;Insensible;Manual;;;;;;;7724539;coversyl;4567041;No
7134312;coxdos;;Vigente;Insensible;Manual;;;;;;;7772799;coxdos;4567041;No
5682551;cozaar;;Vigente;Sensible;Manual;;;;;;;5677792;cozaar;4567041;No
7301025;creminem;;Vigente;Insensible;Manual;;;;;;;7301016;creminem;4567041;No
7301029;creminem - B;;Vigente;Insensible;Manual;;;;;;;7301016;creminem;4567041;No
7299552;cremirit;;Vigente;Insensible;Manual;;;;;;;7299549;cremirit;4567041;No
5682556;creon 10.000;;Vigente;Sensible;Manual;;;;;;;5677794;creon;4567041;No
5682561;creon 25.000;;Vigente;Sensible;Manual;;;;;;;5677794;creon;4567041;No
7385763;cresadex;;Vigente;Insensible;Manual;;;;;;;7772804;cresadex;4567041;No
5682563;crestor;;Vigente;Sensible;Manual;;;;;;;5677798;crestor;4567041;No
5700213;crinone;;Vigente;Sensible;Manual;;;;;;;5677800;crinone;4567041;No
7701481;crisapla 100;;Vigente;Insensible;Manual;;;;;;;7772811;crisapla;4567041;No
7277233;crisapla 50;;Vigente;Insensible;Manual;;;;;;;7772811;crisapla;4567041;No
6631008;crismol;;Vigente;Sensible;Manual;;;;;;;7772815;crismol;4567041;No
5682573;criten;;Vigente;Sensible;Manual;;;;;;;5677810;criten;4567041;No
7235308;crizotinib;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7602400;cronolevel;;Vigente;Insensible;Manual;;;;;;;7772820;cronolevel;4567041;No
6341618;cronus;;Vigente;Insensible;Manual;;;;;;;7302876;cronus;4567041;No
7418271;crotalgina;;Vigente;Insensible;Manual;;;;;;;7772821;crotalgina;4567041;No
7102185;crotamitón;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7637137;Cu - Zn +;;Vigente;Sensible;Manual;;;;;;;7722895;Cu - Zn +;4567041;No
7543587;cubicin;;Vigente;Insensible;Manual;;;;;;;7772823;cubicin;4567041;No
7669316;cupripen;;Vigente;Insensible;Manual;;;;;;;7772824;cupripen;4567041;No
5682581;curocef;;Vigente;Sensible;Manual;;;;;;;5677814;curocef;4567041;No
7490287;cutanil;;Vigente;Insensible;Manual;;;;;;;7772827;cutanil;4567041;No
7495941;cyclobiol;;Vigente;Insensible;Manual;;;;;;;7772830;cyclobiol;4567041;No
7025189;cyclogyl;;Vigente;Insensible;Manual;;;;;;;7772834;cyclogyl;4567041;No
7076907;cyklokapron;;Vigente;Insensible;Manual;;;;;;;7772836;cyklokapron;4567041;No
7278592;cylatron;;Vigente;Insensible;Manual;;;;;;;7278590;cylatron;4567041;No
5682582;cymbalta;;Vigente;Sensible;Manual;;;;;;;5677821;cymbalta;4567041;No
7239700;cymevene;;Vigente;Insensible;Manual;;;;;;;7239697;cymevene;4567041;No
7691473;cytogam;;Vigente;Insensible;Manual;;;;;;;7772839;cytogam;4567041;No
6905160;D - histaplus;;Vigente;Sensible;Manual;;;;;;;7379056;histaplus;4567041;No
5682760;D - manitol;;Vigente;Sensible;Manual;;;;;;;5676602;D - manitol;4567041;No
7660022;D - pigment;;Vigente;Sensible;Manual;;;;;;;7722831;D - pigment;4567041;No
6496458;d' vida;;Vigente;Insensible;Manual;;;;;;;7772841;d' vida;4567041;No
6496603;d' vidamax;;Vigente;Insensible;Manual;;;;;;;7772855;d' vidamax;4567041;No
7229213;dabrafenib;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7031716;dacam;;Vigente;Insensible;Manual;;;;;;;7031720;dacam;4567041;No
7031718;dacam rapi - lento;;Vigente;Insensible;Manual;;;;;;;7031720;dacam;4567041;No
7236728;dacarbazina;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
6407252;dacepton;;Vigente;Insensible;Manual;;;;;;;7772867;dacepton;4567041;No
7373314;daclin;;Vigente;Insensible;Manual;;;;;;;7772871;daclin;4567041;No
6386203;dacnel;;Vigente;Insensible;Manual;;;;;;;7772873;dacnel;4567041;No
7239583;dacogen;;Vigente;Insensible;Manual;;;;;;;7239581;dacogen;4567041;No
7620538;dactinomicina;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
5682583;Daflon 500;;Vigente;Sensible;Manual;;;;;;;5677836;Daflon 500;4567041;No
5682587;dagotil;;Vigente;Sensible;Manual;;;;;;;5677840;dagotil;4567041;No
6509982;dahlia;;Vigente;Insensible;Manual;;;;;;;7772874;dahlia;4567041;No
6510356;dahlia 20;;Vigente;Insensible;Manual;;;;;;;7772874;dahlia;4567041;No
7567369;daivobet;;Vigente;Insensible;Manual;;;;;;;7772877;daivobet;4567041;No
5682598;daivonex;;Vigente;Sensible;Manual;;;;;;;5677846;daivonex;4567041;No
7158684;daksol 100;;Vigente;Insensible;Manual;;;;;;;5677852;daksol;4567041;No
5682595;daksol 25;;Vigente;Sensible;Manual;;;;;;;5677852;daksol;4567041;No
7158680;daksol 50;;Vigente;Insensible;Manual;;;;;;;5677852;daksol;4567041;No
7592934;daktarin;;Vigente;Insensible;Manual;;;;;;;7772880;daktarin;4567041;No
6510074;dal;;Vigente;Insensible;Manual;;;;;;;7772883;dal;4567041;No
5700214;dalacin;;Vigente;Sensible;Manual;;;;;;;5677856;dalacin;4567041;No
5682601;dalacin C;;Vigente;Sensible;Manual;;;;;;;5677856;dalacin;4567041;No
5682603;dalacin T;;Vigente;Sensible;Manual;;;;;;;5677856;dalacin;4567041;No
5682609;dalcipran;;Vigente;Sensible;Manual;;;;;;;5677861;dalcipran;4567041;No
7193274;dalgiet;;Vigente;Insensible;Manual;;;;;;;7772888;dalgiet;4567041;No
5682611;dalun;;Vigente;Sensible;Manual;;;;;;;5677871;dalun;4567041;No
6623780;damixan;;Vigente;Insensible;Manual;;;;;;;7772889;damixan;4567041;No
6501890;damizen;;Vigente;Insensible;Manual;;;;;;;7772891;damizen;4567041;No
7256846;daniele;;Vigente;Insensible;Manual;;;;;;;7311871;daniele;4567041;No
6553166;dantex;;Vigente;Insensible;Manual;;;;;;;7772893;dantex;4567041;No
7406775;dantrium;;Vigente;Insensible;Manual;;;;;;;7772901;dantrium;4567041;No
6641122;daonil;;Vigente;Sensible;Manual;;;;;;;7772904;daonil;4567041;No
6641146;daraprim;;Vigente;Sensible;Manual;;;;;;;7772930;daraprim;4567041;No
7350711;darmas;;Vigente;Insensible;Manual;;;;;;;7350704;darmas;4567041;No
7473794;darmas CaD;;Vigente;Insensible;Manual;;;;;;;7350704;darmas;4567041;No
7228726;dasatinib;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7273511;daunorubicina;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7273676;daurocina;;Vigente;Insensible;Manual;;;;;;;7772940;daurocina;4567041;No
7666794;daxim;;Vigente;Insensible;Manual;;;;;;;7772942;daxim;4567041;No
7452312;dazolin ODT;;Vigente;Insensible;Manual;;;;;;;7452313;dazolin;4567041;No
7452303;dazolin SR;;Vigente;Insensible;Manual;;;;;;;7452313;dazolin;4567041;No
5682622;DDAVP;;Vigente;Sensible;Manual;;;;;;;5677877;DDAVP;4567041;No
6501944;deaten;;Vigente;Insensible;Manual;;;;;;;7772944;deaten;4567041;No
5682630;debridat;;Vigente;Sensible;Manual;;;;;;;5677886;debridat;4567041;No
5682631;debridat AP;;Vigente;Sensible;Manual;;;;;;;5677886;debridat;4567041;No
7740027;debridat forte;;Vigente;Insensible;Manual;;;;;;;5677886;debridat;4567041;No
7646382;decadex;;Vigente;Insensible;Manual;;;;;;;7772946;decadex;4567041;No
5682642;decapeptyl;;Vigente;Sensible;Manual;;;;;;;5677889;decapeptyl;4567041;No
7273704;decitabina;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
6643306;deflamat;;Vigente;Sensible;Manual;;;;;;;5677894;deflamat;4567041;No
5682650;degraler;;Vigente;Sensible;Manual;;;;;;;5677901;degraler;4567041;No
6550638;degraler forte;;Vigente;Insensible;Manual;;;;;;;5677901;degraler;4567041;No
6569020;degraler plus;;Vigente;Insensible;Manual;;;;;;;5677901;degraler;4567041;No
6386205;delnil;;Vigente;Insensible;Manual;;;;;;;7772953;delnil;4567041;No
7413959;dentilim;;Vigente;Insensible;Manual;;;;;;;7772955;dentilim;4567041;No
5682659;depakene;;Vigente;Sensible;Manual;;;;;;;5677905;depakene;4567041;No
7394841;depo - medrol;;Vigente;Insensible;Manual;;;;;;;7394840;medrol;4567041;No
7487284;depo - prodasone;;Vigente;Insensible;Manual;;;;;;;7772957;depo - prodasone;4567041;No
6631261;deprax;;Vigente;Sensible;Manual;;;;;;;7318099;deprax;4567041;No
7417456;depurol;;Vigente;Insensible;Manual;;;;;;;5677909;depurol;4567041;No
5682661;depurol retard;;Vigente;Sensible;Manual;;;;;;;5677909;depurol;4567041;No
7413670;dermabel;;Vigente;Insensible;Manual;;;;;;;7772958;dermabel;4567041;No
7043105;dermabiótico;;Vigente;Insensible;Manual;;;;;;;7772965;dermabiótico;4567041;No
6390553;dermac;;Vigente;Insensible;Manual;;;;;;;7772969;dermac;4567041;No
7649740;dermaliv;;Vigente;Insensible;Manual;;;;;;;7772972;dermaliv;4567041;No
7396673;dermaten;;Vigente;Insensible;Manual;;;;;;;7772975;dermaten;4567041;No
7300916;dermicin;;Vigente;Insensible;Manual;;;;;;;7300910;dermicin;4567041;No
7419909;dermodan;;Vigente;Insensible;Manual;;;;;;;7419908;dermodan;4567041;No
7419910;dermodan plus;;Vigente;Insensible;Manual;;;;;;;7419908;dermodan;4567041;No
5682662;dermosona;;Vigente;Sensible;Manual;;;;;;;5677918;dermosona;4567041;No
7023923;dermovate;;Vigente;Insensible;Manual;;;;;;;7772977;dermovate;4567041;No
5682663;dermoxyl;;Vigente;Sensible;Manual;;;;;;;5677921;dermoxyl;4567041;No
7597564;deroxat CR;;Vigente;Insensible;Manual;;;;;;;7597632;deroxat;4567041;No
6556917;derpix;;Vigente;Insensible;Manual;;;;;;;7328279;derpix;4567041;No
7477160;desdol;;Vigente;Insensible;Manual;;;;;;;7772982;desdol;4567041;No
7665572;desferal;;Vigente;Insensible;Manual;;;;;;;7772983;desferal;4567041;No
6595771;desloratadina;;Vigente;Sensible;Manual;;;;;;;;;4567040;Si
7190270;desogestrel;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
5682667;desoren;;Vigente;Sensible;Manual;;;;;;;5677922;desoren;4567041;No
5682668;desoren 20;;Vigente;Sensible;Manual;;;;;;;5677922;desoren;4567041;No
7430344;desowen;;Vigente;Insensible;Manual;;;;;;;7772985;desowen;4567041;No
6502034;despeval;;Vigente;Insensible;Manual;;;;;;;7307523;despeval;4567041;No
6502060;despex;;Vigente;Insensible;Manual;;;;;;;7307551;despex;4567041;No
6672648;dessolets;;Vigente;Sensible;Manual;;;;;;;7772993;dessolets;4567041;No
7161474;desvenlafaxina;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
5682669;Deticene;;Vigente;Sensible;Manual;;;;;;;5676555;Deticene;4567041;No
7410659;detrucalm;;Vigente;Insensible;Manual;;;;;;;7772996;detrucalm;4567041;No
5682673;detrusitol;;Vigente;Sensible;Manual;;;;;;;5676556;detrusitol;4567041;No
5682674;detrusitol SR;;Vigente;Sensible;Manual;;;;;;;5676556;detrusitol;4567041;No
5682680;deucoaler;;Vigente;Sensible;Manual;;;;;;;5676557;deucoaler;4567041;No
6502078;deucodol;;Vigente;Insensible;Manual;;;;;;;7773000;deucodol;4567041;No
6916718;deucodol forte;;Vigente;Insensible;Manual;;;;;;;7773000;deucodol;4567041;No
7356592;deucotos;;Vigente;Insensible;Manual;;;;;;;7773008;deucotos;4567041;No
5682681;deucoval;;Vigente;Sensible;Manual;;;;;;;5676558;deucoval;4567041;No
5682683;deucoval forte;;Vigente;Sensible;Manual;;;;;;;5676558;deucoval;4567041;No
7413948;deucoval infantil;;Vigente;Insensible;Manual;;;;;;;5676558;deucoval;4567041;No
7525857;dexagin;;Vigente;Insensible;Manual;;;;;;;7773013;dexagin;4567041;No
6502109;dexametasona;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7615238;dexan;;Vigente;Insensible;Manual;;;;;;;7773015;dexan;4567041;No
6557637;dexatrim;;Vigente;Insensible;Manual;;;;;;;7773020;dexatrim;4567041;No
7409822;dexmedetomidina;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7575220;dextrosa monohidrato;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
5682687;dezartal;;Vigente;Sensible;Manual;;;;;;;5676559;dezartal;4567041;No
6641852;diabinese;;Vigente;Sensible;Manual;;;;;;;7773024;diabinese;4567041;No
7501671;diabion;;Vigente;Insensible;Manual;;;;;;;7773029;diabion;4567041;No
7646411;diabt;;Vigente;Insensible;Manual;;;;;;;7773032;diabt;4567041;No
6641848;diacor;;Vigente;Sensible;Manual;;;;;;;7773034;diacor;4567041;No
7425178;diadicon compuesto;;Vigente;Insensible;Manual;;;;;;;7425173;diadicon;4567041;No
7425191;diadicon pediátrico;;Vigente;Insensible;Manual;;;;;;;7425173;diadicon;4567041;No
5682688;Diaglitab - Plus;;Vigente;Sensible;Manual;;;;;;;5676564;Diaglitab;4567041;No
6508647;diane 35;;Vigente;Insensible;Manual;;;;;;;7773036;diane 35;4567041;No
7704148;dianeal PD - 2 dextrosa;;Vigente;Insensible;Manual;;;;;;;7704170;dianeal;4567041;No
6635468;dianormax MR;;Vigente;Insensible;Manual;;;;;;;7773038;dianormax MR;4567041;No
6671737;diapam;;Vigente;Sensible;Manual;;;;;;;7773042;diapam;4567041;No
6502127;diapresan;;Vigente;Insensible;Manual;;;;;;;7341428;diapresan;4567041;No
7341430;diapresan LP;;Vigente;Insensible;Manual;;;;;;;7341428;diapresan;4567041;No
7333877;diaren;;Vigente;Insensible;Manual;;;;;;;7333876;diaren;4567041;No
7676948;diasol - A1;;Vigente;Insensible;Manual;;;;;;;7676943;diasol;4567041;No
7676951;diasol - A2;;Vigente;Insensible;Manual;;;;;;;7676943;diasol;4567041;No
7676953;diasol - A3;;Vigente;Insensible;Manual;;;;;;;7676943;diasol;4567041;No
7677043;diasol - BO;;Vigente;Insensible;Manual;;;;;;;7676943;diasol;4567041;No
6502173;diazepam;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7648820;diben;;Vigente;Insensible;Manual;;;;;;;7773053;diben;4567041;No
6502182;dicartel;;Vigente;Insensible;Manual;;;;;;;7773056;dicartel;4567041;No
7268686;dichlorexan;;Vigente;Insensible;Manual;;;;;;;7268685;dichlorexan;4567041;No
5682691;dicil;;Vigente;Sensible;Manual;;;;;;;5676569;dicil;4567041;No
6938864;diclac;;Vigente;Insensible;Manual;;;;;;;7773082;diclac;4567041;No
6502190;diclofenaco dietilamina;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
6390972;diclofenaco sódico;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
6665386;diclotaren;;Vigente;Insensible;Manual;;;;;;;7773087;diclotaren;4567041;No
7352469;dicogel;;Vigente;Insensible;Manual;;;;;;;7352468;dicogel;4567041;No
5682698;dicomex;;Vigente;Sensible;Manual;;;;;;;5676570;dicomex;4567041;No
5682700;dicynone;;Vigente;Sensible;Manual;;;;;;;5676571;dicynone;4567041;No
6596210;dieloft;;Vigente;Insensible;Manual;;;;;;;7773091;dieloft;4567041;No
7193254;dienogest;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
5682701;difexon;;Vigente;Sensible;Manual;;;;;;;5676572;difexon;4567041;No
7230438;differin;;Vigente;Insensible;Manual;;;;;;;7230430;differin;4567041;No
5682702;diflucan;;Vigente;Sensible;Manual;;;;;;;5676578;diflucan;4567041;No
7522865;diflucan IV;;Vigente;Insensible;Manual;;;;;;;5676578;diflucan;4567041;No
7447808;digenil;;Vigente;Insensible;Manual;;;;;;;7773096;digenil;4567041;No
6502216;digoxina;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7264907;dil;;Vigente;Insensible;Manual;;;;;;;7773103;dil;4567041;No
7341683;dilasedan;;Vigente;Insensible;Manual;;;;;;;7341650;dilasedan;4567041;No
5682708;dilatrend;;Vigente;Sensible;Manual;;;;;;;5676580;dilatrend;4567041;No
7341653;dilsasedan;;Vigente;Insensible;Manual;;;;;;;7341650;dilasedan;4567041;No
7452216;dimecaína;;Vigente;Insensible;Manual;;;;;;;7773108;dimecaína;4567041;No
5682713;dinaflex;;Vigente;Sensible;Manual;;;;;;;5676581;dinaflex;4567041;No
5682719;dinaflex duo;;Vigente;Sensible;Manual;;;;;;;5676581;dinaflex;4567041;No
7339064;dinaflex duo forte;;Vigente;Insensible;Manual;;;;;;;5676581;dinaflex;4567041;No
5682724;dineurin;;Vigente;Sensible;Manual;;;;;;;5676582;dineurin;4567041;No
7670722;diolasa;;Vigente;Insensible;Manual;;;;;;;7773109;diolasa;4567041;No
6562126;diondel;;Vigente;Insensible;Manual;;;;;;;7773111;diondel;4567041;No
6502230;diotensil;;Vigente;Insensible;Manual;;;;;;;7307467;diotensil;4567041;No
7379126;dipatropin;;Vigente;Insensible;Manual;;;;;;;7773112;dipatropin;4567041;No
7554340;dipemina;;Vigente;Insensible;Manual;;;;;;;5676586;dipemina;4567041;No
7674840;dipeptiven;;Vigente;Insensible;Manual;;;;;;;7773122;dipeptiven;4567041;No
6642233;dipiridamol;;Vigente;Sensible;Manual;;;;;;;;;4567040;Si
5682731;diprivan;;Vigente;Sensible;Manual;;;;;;;5676587;diprivan;4567041;No
7669152;diproquin;;Vigente;Insensible;Manual;;;;;;;7773127;diproquin;4567041;No
5682735;diprospan;;Vigente;Sensible;Manual;;;;;;;5676588;diprospan;4567041;No
5682739;diprospan G;;Vigente;Sensible;Manual;;;;;;;5676588;diprospan;4567041;No
7159782;diprotan;;Vigente;Insensible;Manual;;;;;;;7773131;diprotan;4567041;No
5682740;dirtop;;Vigente;Sensible;Manual;;;;;;;5676589;dirtop;4567041;No
5682747;Dirtop Masticable;;Vigente;Sensible;Manual;;;;;;;5676589;dirtop;4567041;No
6550709;disbronc;;Vigente;Insensible;Manual;;;;;;;7773133;disbronc;4567041;No
7172225;disflax;;Vigente;Insensible;Manual;;;;;;;7172222;disflax;4567041;No
7469403;disfruta clásico;;Vigente;Insensible;Manual;;;;;;;7469399;disfruta;4567041;No
7469411;disfruta limón;;Vigente;Insensible;Manual;;;;;;;7469399;disfruta;4567041;No
7469413;disfruta menta - limón;;Vigente;Insensible;Manual;;;;;;;7469399;disfruta;4567041;No
7379136;disgren AAS 81;;Vigente;Insensible;Manual;;;;;;;7773134;disgren AAS 81;4567041;No
6502288;disilden;;Vigente;Insensible;Manual;;;;;;;7773136;disilden;4567041;No
6631089;dislep;;Vigente;Insensible;Manual;;;;;;;7306141;dislep;4567041;No
6636762;dislipor;;Vigente;Insensible;Manual;;;;;;;7773141;dislipor;4567041;No
5682748;Dismam;;Vigente;Sensible;Manual;;;;;;;5676595;Dismam;4567041;No
5682749;Dismam Botella;;Vigente;Sensible;Manual;;;;;;;5676595;Dismam;4567041;No
7615012;disman;;Vigente;Insensible;Manual;;;;;;;7773144;disman;4567041;No
5682754;disopranil;;Vigente;Sensible;Manual;;;;;;;5676596;disopranil;4567041;No
6635955;distonal;;Vigente;Insensible;Manual;;;;;;;7773147;distonal;4567041;No
7193319;disven;;Vigente;Insensible;Manual;;;;;;;7773148;disven;4567041;No
7196387;divalprex;;Vigente;Insensible;Manual;;;;;;;7773177;divalprex;4567041;No
6716493;divanon;;Vigente;Insensible;Manual;;;;;;;7339095;divanon;4567041;No
6628551;divaril;;Vigente;Insensible;Manual;;;;;;;7773180;divaril;4567041;No
5682755;dixi - 35;;Vigente;Sensible;Manual;;;;;;;5676599;dixi - 35;4567041;No
7036777;dobutamina;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7274014;docetaxel;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7202202;docivin;;Vigente;Insensible;Manual;;;;;;;7311914;docivin;4567041;No
6596170;dofitex;;Vigente;Insensible;Manual;;;;;;;7773182;dofitex;4567041;No
7426931;dolcopin;;Vigente;Insensible;Manual;;;;;;;7773392;dolcopin;4567041;No
7602361;dolean;;Vigente;Insensible;Manual;;;;;;;7773395;dolean;4567041;No
7573976;dolergot;;Vigente;Insensible;Manual;;;;;;;7773397;dolergot;4567041;No
5682771;dolgenal;;Vigente;Sensible;Manual;;;;;;;5676603;dolgenal;4567041;No
6391204;dolgex;;Vigente;Insensible;Manual;;;;;;;7350791;dolgex;4567041;No
6176007;dolgex - L;;Vigente;Sensible;Manual;;;;;;;7350791;dolgex;4567041;No
7379192;dolider;;Vigente;Insensible;Manual;;;;;;;7773398;dolider;4567041;No
7581127;dolipran;;Vigente;Insensible;Manual;;;;;;;7773401;dolipran;4567041;No
7634060;dolnix;;Vigente;Insensible;Manual;;;;;;;7773406;dolnix;4567041;No
6502325;dolo - esan;;Vigente;Insensible;Manual;;;;;;;7773409;dolo - esan;4567041;No
6259920;dolo - neurobionta;;Vigente;Insensible;Manual;;;;;;;5677120;neurobionta;4567041;No
5682783;dolo - octirona;;Vigente;Sensible;Manual;;;;;;;5676620;dolo - octirona;4567041;No
5682772;doloc;;Vigente;Sensible;Manual;;;;;;;5676618;doloc;4567041;No
6905165;dolodrops;;Vigente;Insensible;Manual;;;;;;;7312832;dolodrops;4567041;No
5682773;dolofar;;Vigente;Sensible;Manual;;;;;;;5676619;dolofar;4567041;No
7488605;dolofar TU;;Vigente;Insensible;Manual;;;;;;;5676619;dolofar;4567041;No
7488688;dolonase;;Vigente;Insensible;Manual;;;;;;;7773413;dolonase;4567041;No
5682787;dolorub;;Vigente;Sensible;Manual;;;;;;;5676624;dolorub;4567041;No
5682788;Dolorub Gel dermico;;Vigente;Sensible;Manual;;;;;;;5676624;dolorub;4567041;No
7350922;dolospam;;Vigente;Insensible;Manual;;;;;;;7350919;dolospam;4567041;No
6596193;dolostat;;Vigente;Sensible;Manual;;;;;;;7773414;dolostat;4567041;No
5895494;doloten;;Vigente;Sensible;Manual;;;;;;;7302825;doloten;4567041;No
6633885;doloverina;;Vigente;Insensible;Manual;;;;;;;7773429;doloverina;4567041;No
5682789;dolpic;;Vigente;Sensible;Manual;;;;;;;5676625;dolpic;4567041;No
7202217;domevol;;Vigente;Insensible;Manual;;;;;;;7773431;domevol;4567041;No
5682793;dominium;;Vigente;Sensible;Manual;;;;;;;5676626;dominium;4567041;No
6502339;domperidona;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7705644;domperidona infantil;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7202215;dompesin;;Vigente;Insensible;Manual;;;;;;;7773435;dompesin;4567041;No
7271302;dompix;;Vigente;Insensible;Manual;;;;;;;7271300;dompix;4567041;No
6634488;donegal;;Vigente;Insensible;Manual;;;;;;;7773437;donegal;4567041;No
7141001;donepezilo clorhidrato;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
6709783;donomix;;Vigente;Insensible;Manual;;;;;;;7350900;donomix;4567041;No
6502395;donter;;Vigente;Insensible;Manual;;;;;;;7301675;donter;4567041;No
6569407;doox;;Vigente;Sensible;Manual;;;;;;;7350894;doox;4567041;No
6502425;dopaben;;Vigente;Insensible;Manual;;;;;;;7773438;dopaben;4567041;No
