ConceptID;Term;RegNUM;RegAÑO
829681000167100;nimodipino 30 mg comprimido recubierto (Sanitas);F-3641;15
829691000167103;t - inmun 0,5 mg cápsula (Complex Therap);FX-37;17
829711000167101;clotrimazol 1% polvo (Pasteur);F-11608;16
829721000167106;monopack 40 mg comprimido (Bagó);F-13938;14
829731000167108;monopack 20 mg comprimido (Bagó);F-13937;14
829741000167100;cloranfenicol 1% ungüento oftálmico (Nicolich);F-12980;18
829751000167102;clobetasol propionato 0,05% ungüento dérmico (Pasteur);F-14932;15
829771000167105;eutirox 75 mcg comprimido (Merck);F-20861;14
829781000167107;flixotide LF 250 mcg/dosis aerosol para inhalación (GSK);F-7165;15
829791000167109;propofol 1% emulsión inyectable (Fresenius Kabi);F-15946;17
829801000167108;daktarin gel oral (Janssen);F-4995;15
829811000167105;ciprofloxacino 500 mg comprimido recubierto (Andrómaco);F-9950;16
829821000167100;ciclofosfamida 1000 mg polvo liofilizado para solución inyectable (LKM);F-21759;15
829831000167103;lisovyr 200 mg comprimido (Mintlab);F-1702;14
829841000167106;sulpilan solución oral (ITF - Labomed);F-2198;14
829851000167109;citarabina 1000 mg polvo liofilizado para solución inyectable (LKM);F-22090;15
829861000167107;afinitor 3 mg comprimido dispersable (Novartis);F-20609;13
829871000167101;memorex cápsula (Recalcine);F-5826;15
829881000167104;morfina clorhidrato 10 mg/mL solución inyectable (Sanderson);F-10903;16
829891000167102;diacor comprimido (Pasteur);F-6402;15
829901000167101;paracetamol 500 mg comprimido (Maver);F-17618;14
829911000167104;oftabiótico solución oftálmica (Nicolich);B-519;14
829921000167109;uplyso polvo liofilizado para solución inyectable para infusión intravenosa (Pfizer);B-2512;15
829931000167106;afinitor 5 mg comprimido dispersable (Novartis);F-20610;13
829941000167103;selerup 50 comprimido recubierto (Gador);F-7668;16
829951000167100;cloranfenicol 1 g polvo para solución inyectable (Biosano);F-17736;14
829961000167102;selerup 100 comprimido recubierto (Gador);F-19106;16
829981000167105;afinitor 2 mg comprimido dispersable (Novartis);F-20608;13
829991000167107;diabinese comprimido (Pfizer);F-10572;16
830001000167108;angeliq comprimido recubierto (Bayer);F-14968;15
830011000167105;risperdal 4 mg comprimido recubierto (Janssen);F-9461;16
830041000167106;metamizol sódico (dipirona) 250 mg supositorio (Pasteur);F-11604;16
830081000167104;tacrolimus 5 mg cápsula (OPKO);F-20487;13
830091000167102;dipatropin comprimido (Pasteur);F-11642;16
830101000167109;segurex 100 comprimido recubierto (Gador);F-18831;16
830111000167106;segurex 50 comprimido recubierto (Gador);F-18830;16
830131000167104;tavor comprimido (Tecnofarma);F-12364;17
830141000167107;alexia comprimido recubierto (Saval);F-2106;14
830151000167105;digoxina 50 mcg/mL solución oral (Pasteur);F-9087;16
830161000167108;risperidona 3 mg comprimido recubierto (Andrómaco);F-18014;15
830171000167102;risperidona 1 mg comprimido recubierto (Andrómaco);F-18013;15
830181000167100;tacrolimus 5 mg cápsula (Ascend);F-22391;16
830191000167103;nastifrin DN comprimido recubierto (Lab Chile);F-5301;15
830201000167101;selgina 5 mg comprimido (Andrómaco);F-11363;16
830211000167104;diprivan 1% emulsión inyectable (Astrazeneca);F-4070;15
830221000167109;latanoprost 0,005% solución oftálmica (OPKO);F-19214;17
830231000167106;refrianex junior comprimido masticable (Bagó);F-19216;17
830241000167103;paracetamol 665 mg comprimido recubierto de liberación prolongada (Ascend);F-22376;16
830251000167100;doxopeg suspensión inyectable (Tecnofarma);F-14612;15
830261000167102;nefersil B comprimido recubierto (Pharma Investi);F-16747;18
830271000167108;nitroglicerina 50 mg/10 mL solución inyectable (Sanderson);F-10905;16
830291000167107;adroxef 500 mg cápsula (Lab Chile);F-21104;14
830301000167106;gamalate B6 comprimido recubierto (Andrómaco);F-20356;13
830311000167108;novalif 100 mg comprimido recubierto (Pharmavita);F-20878;14
830321000167103;requip PD 8 mg comprimido recubierto de liberación prolongada (GSK);F-19941;18
830331000167101;cidoten solución oral para gotas (MSD);F-620;18
830371000167104;isdiben 10 mg cápsula blanda (ISDIN);F-15491;16
830381000167102;syndol 60 mg/2 mL solución inyectable (Pharma Investi);F-18489;16
830391000167100;requip PD 4 mg comprimido recubierto de liberación prolongada (GSK);F-19940;18
830401000167102;elcal D cápsula (Andrómaco);F-11259;16
830411000167100;requip PD 2 mg comprimido recubierto de liberación prolongada (GSK);F-19939;18
830421000167105;amoval duo 800 polvo para suspensión oral con solvente (Saval);F-10226;16
830431000167107;memorex jarabe (Recalcine);F-11037;16
830441000167104;angiolingual comprimido sublingual (Royal Pharma);F-1410;13
830451000167101;femelle fol comprimido recubierto (Gynopharm);F-19595;17
830471000167109;izofran 8 mg comprimido recubierto (GSK);F-10670;16
830481000167106;orgalutran solución inyectable (MSD);F-13107;13
830501000167103;diazepam 10 mg/2 mL solución inyectable (Sanderson);F-6148;15
830521000167106;dolider comprimido (Pasteur);F-12922;18
830531000167108;perfungol polvo dérmico (Bagó);F-20326;13
830541000167100;chirocaína 7,5 mg/mL solución inyectable (Abbvie);F-8142;16
830551000167102;vigamox solución oftálmica (Alcon);F-13910;14
830561000167104;propofol 2% emulsión inyectable (Fresenius Kabi);F-16015;17
830571000167105;monez suspensión para nebulización nasal (Lab Chile);F-19862;18
830581000167107;lertus solución inyectable (Tecnofarma);F-10319;16
830591000167109;gamalate B6 solución oral (Andrómaco);F-1787;14
830601000167104;tetavax suspensión inyectable (Sanofi Pasteur);B-1300;16
830611000167102;tramal solución inyectable (Grünenthal);F-8605;16
830621000167107;normatol 300 mg cápsula (Pfizer);F-10928;16
830631000167109;ciprofloxacino 500 mg comprimido recubierto (Chemopharma);F-8722;16
830641000167101;ginecopast dual óvulo y crema vaginal (Pasteur);F-2141;14
830651000167103;platsul - A crema tópica (Grünenthal);F-1535;14
830671000167106;taxotere 80 mg/4 mL concentrado para solución para perfusión (Sanofi Aventis);F-20002;18
830681000167108;micinol comprimido recubierto (OPKO);F-22803;16
830691000167105;ginecopast óvulo vaginal (Pasteur);F-15055;15
830711000167107;salofalk supositorio (Biotoscana);F-9448;16
830721000167102;degraler solución oral para gotas (Bagó);F-15509;16
830741000167108;taxotere 20 mg/mL concentrado para solución para perfusión (Sanofi Aventis);F-20001;18
830751000167106;meloxicam 7,5 mg comprimido (OPKO);F-17188;13
830761000167109;depakene cápsula blanda (Abbott);F-9184;16
830771000167103;isdiben 20 mg cápsula blanda (ISDIN);F-15492;16
830791000167104;metformina clorhidrato 500 mg comprimido recubierto (Sanitas);F-21139;14
830801000167100;erivedge cápsula (Roche);F-21332;14
830811000167103;meloxicam 15 mg comprimido (OPKO);F-17189;13
830831000167105;androgel gel transdérmico (Biopas);F-17509;14
830841000167102;HHT polvo liofilizado para solución inyectable con solvente (Biosidus);B-1728;17
830851000167104;bilidren comprimido (Faes Farma);F-19020;16
830861000167101;fentanilo 0,1 mg/2 mL solución inyectable (Janssen);F-5000;15
830871000167107;ácido valproico 500 mg comprimido con recubrimiento entérico (Andrómaco);F-15807;16
830881000167109;capimax fortalecedor anticaída loción capilar (Mediderm);137C-201;16
830901000167107;capimax fortalecedor anticaída champú (Mediderm);137C-119;13
830921000167104;oxolamina infantil 28 mg/5 mL jarabe (OPKO);F-17560;14
830931000167102;omniscan solución inyectable (GE);F-9491;16
830941000167105;adempas 2 mg comprimido recubierto (Bayer);F-20657;13
830951000167108;mizonase set óvulo y crema vaginal (Gynopharm);F-19364;17
830961000167106;patanol solución oftálmica (Alcon);F-720;13
830971000167100;nistatina 100.000 UI óvulo vaginal (Andrómaco);B-188;13
830981000167103;xeljanz comprimido recubierto (Pfizer);F-20759;14
830991000167101;saizen 20 mg solución inyectable (Merck);B-2220;16
831021000167105;dalacin T gel tópico (Pfizer);F-10942;16
831031000167107;hipoglucin DA 500 / 2,5 comprimido recubierto (Lab Chile);F-14550;15
831041000167104;oxolamina 50 mg/5 mL jarabe (OPKO);F-17559;14
831051000167101;hipoglucin DA 500 / 5 comprimido recubierto (Lab Chile);F-8438;16
831061000167103;pedialyte 60 sabor manzana solución oral (Abbott);F-18844;16
831071000167109;piplex 10 mg cápsula blanda (Mediderm);F-10017;16
831081000167106;saizen 6 mg solución inyectable (Merck);B-2218;16
831091000167108;saizen 12 mg solución inyectable (Merck);B-2219;16
831111000167104;piplex 20 mg cápsula blanda (Mediderm);F-8010;16
831121000167109;chirocaína 5 mg/mL solución inyectable (Abbvie);F-8141;16
831131000167106;emolan exfoliante limpieza profunda gel (Mediderm);137C-126;14
831151000167100;profenid BI comprimido de liberación prolongada (Sanofi Aventis);F-15681;16
831161000167102;leflonex comprimido recubierto (Pasteur);F-18918;16
831171000167108;opkomax polvo para suspensión oral (OPKO);F-18204;15
831181000167105;capent comprimido (Andrómaco);F-2346;14
831201000167109;tensoliv comprimido recubierto (Lab Chile);F-4026;15
831211000167106;profenid 100 mg polvo liofilizado para solución inyectable (Sanofi Aventis);F-6096;15
831221000167101;paracetamol 500 mg comprimido (Lab Chile);F-4001;15
831231000167104;isocip 20 mg cápsula (Andrómaco);F-22436;16
831241000167107;dalacin óvulo vaginal (Pfizer);F-6760;15
831251000167105;isocip 10 mg cápsula (Andrómaco);F-21905;15
831261000167108;vitaoil aceite (K2 Health&Wellness);505C-78;16
831281000167100;oftabiótico ungüento oftálmico (Nicolich);B-885;15
831301000167104;isocip 30 mg cápsula (Andrómaco);F-21906;15
831311000167102;belomet aerosol para inhalación (Neumobiotics);F-7573;16
831321000167107;dalacin T solución tópica (Pfizer);F-6281;15
831331000167109;magnesia líquida suspensión oral (Pasteur);F-1203;18
831351000167103;metronidazol 500 mg + nistatina 100.000 UI óvulo vaginal (Lab Chile);B-815;15
831361000167100;adempas 2,5 mg comprimido recubierto (Bayer);F-20658;13
831371000167106;betametasona dipropionato 0,05% + clotrimazol 1% crema dérmica (Lab Chile);F-3904;15
831381000167108;findaler - D cápsula con gránulos de liberación prolongada (Medipharm);F-9278;16
831391000167105;leodrin dúo biterapia comprimido recubierto (Recalcine);E-3;13
831401000167108;etinilestradiol 20 mcg comprimido (Sanitas);B-448;14
831421000167100;nitrendipino 20 mg comprimido (Andrómaco);F-15928;17
831431000167103;suero glucosado hipertónico 30% solución inyectable (Fresenius Kabi);F-13488;14
831441000167106;famidal crema vaginal (Andrómaco);F-2349;14
831451000167109;systane balance emulsión oftálmica (Alcon);F-19269;17
831461000167107;altazinc 10 mg comprimido (Saval);F-15920;17
831471000167101;lertus gel tópico (Tecnofarma);F-5604;15
831481000167104;saizen click easy polvo liofilizado para solución inyectable con solvente (Merck);B-2366;17
831491000167102;diprivan 2% emulsión inyectable (Astrazeneca);F-519;18
831501000167107;amikacina 500 mg/2 mL solución inyectable (Labvitalis);F-13486;14
831511000167109;betametasona dipropionato 0,05% + clotrimazol 1% crema dérmica (Mintlab);F-15197;15
831521000167104;tetraciclina clorhidrato 250 mg cápsula (Lab Chile);F-13076;18
831541000167105;progynova 1 mg gragea (Bayer);F-13846;14
831551000167108;aero - gastrol cápsula (Medipharm);F-7759;16
831561000167106;curocef 500 mg polvo granular para suspensión oral (GSK);F-20568;13
831571000167100;odanex 8 mg/4 mL solución inyectable (Saval);F-9802;16
831581000167103;progynova 2 mg gragea (Bayer);F-13002;18
831591000167101;ácido valproico 200 mg comprimido con recubrimiento entérico (Andrómaco);F-14446;15
831601000167106;systane solución oftálmica (Alcon);F-13468;14
831611000167108;protamina sulfato 50 mg/5 mL solución inyectable (Bestpharma);B-431;14
831621000167103;nistatina 100.000 UI óvulo vaginal (Lab Chile);B-814;15
831631000167101;emolan tratamiento despigmentante emulsión (Mediderm);137C-125;14
831641000167109;systane ultra solución oftálmica (Alcon);F-17624;14
831651000167107;curocef 250 mg polvo granular para suspensión oral (GSK);F-20569;13
831661000167105;systane gel oftálmico (Alcon);F-19617;17
831671000167104;patanol S solución oftálmica (Alcon);F-15242;15
831711000167103;clindamicina 600 mg/4 mL solución inyectable (Labvitalis);F-16339;17
831721000167108;ravotril solución oral para gotas (Roche);F-2585;14
831741000167102;stalevo 200 / 50 / 200 comprimido recubierto (Novartis);F-17615;14
831751000167104;dil 10 mg polvo liofilizado para solución inyectable (Pasteur);F-19650;17
831761000167101;dil 5 mg polvo liofilizado para solución inyectable (Pasteur);F-19545;17
831781000167109;perenteryl polvo liofilizado para solución oral (Axon Pharma);B-922;15
831791000167106;valaxam - D 160 / 5 / 12,5 comprimido recubierto (Saval);F-19408;17
831801000167105;escitavitae 20 mg comprimido recubierto (Galenicum);F-21382;14
831811000167107;mebendazol 100 mg/5 mL suspensión oral (Pasteur);F-11603;16
831831000167100;maalox suspensión oral (Sanofi Aventis);F-327;17
831841000167108;gentamicina 80 mg/2 mL solución inyectable (Labvitalis);B-1988;17
831861000167109;valaxam - D 160 / 10 / 12,5 comprimido recubierto (Saval);F-19409;17
831871000167103;maltofer 100 mg/5 mL solución oral (Andrómaco);F-105;17
831881000167101;adempas 0,5 mg comprimido recubierto (Bayer);F-20654;13
831891000167104;strattera 80 mg cápsula (Eli Lilly);F-19986;18
831901000167103;bequium jarabe (Saval);F-9564;16
831911000167101;adempas 1 mg comprimido recubierto (Bayer);F-20655;13
831921000167106;buton comprimido (Mintlab);F-3596;15
831931000167108;quinobiot 500 mg comprimido recubierto (Andrómaco);F-7405;16
831941000167100;biopiel gel estructurante y calmante (Mediderm);137C-64;17
831951000167102;tilazem 180 mg comprimido recubierto de liberación prolongada (Pfizer);F-10925;16
831961000167104;cubicin 350 mg polvo liofilizado para solución para perfusión (Novartis);F-16795;18
831971000167105;escitavitae 10 mg comprimido recubierto (Galenicum);F-21383;14
831981000167107;salbutamol 100 mcg/dosis aerosol para inhalación (OPKO);F-16568;17
832001000167107;pharmalatum ungüento tópico (Medipharm);F-21008;14
832011000167109;dominium comprimido (Tecnofarma);F-5584;15
832041000167105;pielun crema tópica (OPKO);F-21393;14
832051000167108;betametasona dipropionato 0,05% + clotrimazol 1% crema dérmica (Andrómaco);F-8216;16
832071000167100;progendo 200 mg cápsula blanda (Gynopharm);F-20705;13
832081000167103;valaxam - D 320 / 10 / 25 comprimido recubierto (Saval);F-20223;13
832091000167101;sayana suspensión inyectable (Pfizer);F-17895;14
832101000167108;cloruro de potasio 30 mEq/L en dextrosa monohidrato 5% y cloruro de sodio 0,45% solución inyectable (Baxter);F-17454;14
832111000167105;seretide LF 250 / 25 aerosol para inhalación (GSK);F-7531;16
832131000167103;cilosvitae 100 mg comprimido (Galenicum);F-21312;14
832141000167106;emolan bebé espuma de baño jabón líquido (K2 Health&Wellness);137C-194;15
832151000167109;escitalopram 10 mg comprimido recubierto (Lab Chile);F-18595;16
832161000167107;agua estéril inyectable (Sanderson);F-10847;16
832171000167101;arnikaderm gel (Knop);H-968;16
832181000167104;recaxin dúo biterapia comprimido recubierto (Gynopharm);F-17953;15
832191000167102;vannair 160 / 4,5 aerosol para inhalación (Astrazeneca);F-17183;13
832201000167100;fucithalmic gel oftálmico (LEO);F-6654;15
832211000167103;diflucan IV solución inyectable (Pfizer);F-10559;16
832221000167108;butocort aerosol para inhalación (Cassará);F-16622;17
832231000167105;nogesta comprimido recubierto (Lab Chile);F-13289;13
832241000167102;noptic 2 mg comprimido recubierto (Andrómaco);F-16723;18
832251000167104;norditropin 5 mg/1,5 mL solución inyectable (Novo Nordisk);B-1753;18
832261000167101;noptic 3 mg comprimido recubierto (Andrómaco);F-16724;18
832271000167107;amoval duo 1000 polvo para suspensión oral con solvente (Saval);F-15424;16
832281000167109;oralafi comprimido recubierto de liberación prolongada (Gynopharm);F-18854;16
