CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;PRESC_FK;PRESC_DESC;MEDICAMENTO_BASICO_FK;MEDICAMENTO_BASICO_DESC;FRM_FARMA_AGRP_FK;FRM_FARMA_AGRP_DESC;CONDICION_VENTA_FK;CONDICION_VENTA_DESC;ESTADO_PRESCRIPCION_FK;ESTADO_PRESCRIPCION_DESC;TIPO_FORMA_AGRP_FK;TIPO_FORMA_AGRP_DESC;UNIDOSIS_LOGISTICA_CANT;UNIDOSIS_LOGISTICA_UNIDAD_FK;UNIDOSIS_LOGISTICA_UNIDAD_DESC;UNIDOSIS_ASISTENCIAL_CANT;UNI_ASISTENCIAL_UNIDAD_FK;UNI_ASISTENCIAL_UNIDAD_DESC;VOLUMEN_TOTAL_CANTIDAD;VOLUMEN_TOTAL_UNIDAD_FK;VOLUMEN_TOTAL_UNIDAD_DESC;ATC_DESCRIPCION_FK;ATC_DESCRIPCION_DESC;URL_MEDLINE_PLUS;VIAS_ADMINISTRACION;MC_SUST;;;;;
3547676;beclometasona 50 mcg/dosis aerosol para inhalación;;Vigente;Sensible;Manual;Si;;320533006;dipropionato de beclometasona, 50 mcg, inhalador;;• 7066492 - Petitorio mínimo;4589063;válido como MC prescribible;5504732;beclometasona;7118879;aerosol para inhalación;4589046;receta médica retenida;4589063;válido como MC prescribible;4567042;Discreta;1;5767865;inhalador;1;5912599;puff;0;;;4580818;R03BA01;http://www.nlm.nih.gov/medlineplus/spanish/druginfo/meds/a681050-es.html;;• beclometasona ¦ 50 mcg ¦ 1 dosis ¦ 1 ¦ Vigente;;;;;
7353190;belimumab 120 mg inyectable;;Vigente;Insensible;Manual;Si;;449346004;belimumab, 120 mg, polvo liofilizado para solución inyectable;;;4589063;válido como MC prescribible;7353169;belimumab;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767894;vial;1;5765870;miligramo;0;;;4579527;L04AA26;;;• belimumab ¦ 120 mg ¦   ¦ 1 ¦ Vigente;;;;;
7353195;belimumab 400 mg inyectable;;Vigente;Insensible;Manual;Si;;448973004;belimumab, 400 mg, polvo liofilizado para solución inyectable;;;4589063;válido como MC prescribible;7353169;belimumab;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767894;vial;1;5765870;miligramo;0;;;4579527;L04AA26;;;• belimumab ¦ 400 mg ¦   ¦ 1 ¦ Vigente;;;;;
248532;bencilpenicilina benzatina 1.200.000 UI inyectable;;Vigente;Sensible;Manual;Si;;;;;"• 5924232 - ARSENAL• 7066492 - Petitorio mínimo• 7164019 - Dispensadores automático urgencia• 7164027 - Media";4589063;válido como MC prescribible;7103713;bencilpenicilina benzatina;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767894;vial;1;5767717;Unidades Internacionales;0;;;4578730;J01CE08;;;• bencilpenicilina benzatina ¦ 1200000 UI ¦ 0  ¦ 1 ¦ Vigente;;;;;
312018;bencilpenicilina sódica 1.000.000 UI inyectable;;Vigente;Insensible;Manual;Si;;370424009;penicilina G, 1.000.000 unidades, inyectable;;"• 7066492 - Petitorio mínimo• 5924226 - ARSENAL• 7164019 - Dispensadores automático urgencia• 7164027 - Media";4589063;válido como MC prescribible;5504798;bencilpenicilina sódica;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767894;vial;1;5767717;Unidades Internacionales;0;;;4578723;J01CE01;;;• bencilpenicilina sódica ¦ 1000000 UI ¦ 0  ¦ 1 ¦ Vigente;;;;;
572505;bencilpenicilina sódica 2.000.000 UI inyectable;;Vigente;Insensible;Manual;Si;;;;;"• 5924232 - ARSENAL• 7066492 - Petitorio mínimo";4589063;válido como MC prescribible;5504798;bencilpenicilina sódica;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767894;vial;1;5767717;Unidades Internacionales;0;;;4578723;J01CE01;;;• bencilpenicilina sódica ¦ 2000000 UI ¦ 0  ¦ 1 ¦ Vigente;;;;;
5987416;bendamustina 100 mg inyectable;;Vigente;Insensible;Manual;;;430083001;bendamustina 100 mg, polvo para solución inyectable, vial de 20 ml;;;4589063;válido como MC prescribible;5504849;bendamustina;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767894;vial;1;5765870;miligramo;0;;;4579253;L01AA09;;;• bendamustina ¦ 100 mg ¦   ¦ 1 ¦ Vigente;;;;;
7239579;bendamustina 25 mg inyectable;;Vigente;Insensible;Manual;Si;;;;;;4589063;válido como MC prescribible;5504849;bendamustina;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767894;vial;1;5765870;miligramo;0;;;4579253;L01AA09;;;• bendamustina ¦ 25 mg ¦   ¦ 1 ¦ Vigente;;;;;
7435300;benzocaína 20% (200 mg/g) + cloruro de cetilpiridinio 0,1% (1 mg/g) solución uso externo;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;7418427;benzocaína + cloruro de cetilpiridinio;5715368;solución uso externo;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767809;aplicador;1;5767715;aplicación;0;;;;;;;"• cloruro de cetilpiridinio ¦ 1 mg ¦ 1 g ¦ 2 ¦ Vigente• benzocaína ¦ 200 mg ¦ 1 g ¦ 1 ¦ Vigente";;;;;
7418459;benzocaína 5% (50 mg/g) + cloruro de cetilpiridinio 0,5% (5 mg/g) gel oral;;Vigente;Insensible;Manual;Si;;;;;;4589063;válido como MC prescribible;7418427;benzocaína + cloruro de cetilpiridinio;5715042;gel oral;4589043;directa;4589063;válido como MC prescribible;4567042;Discreta;1;5767861;frasco;1;5767715;aplicación;0;;;;;;;"• cloruro de cetilpiridinio ¦ 5 mg ¦ 1 g ¦ 2 ¦ Vigente• benzocaína ¦ 50 mg ¦ 1 g ¦ 1 ¦ Vigente";;;;;
7435120;benzocaína 5% (50 mg/g) + cloruro de cetilpiridinio 0,5% (5 mg/g) solución uso externo;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;7418427;benzocaína + cloruro de cetilpiridinio;5715368;solución uso externo;4589043;directa;4589063;válido como MC prescribible;4567043;Continua;1;5767809;aplicador;1;5767715;aplicación;0;;;;;;;"• cloruro de cetilpiridinio ¦ 5 mg ¦ 1 g ¦ 2 ¦ Vigente• benzocaína ¦ 50 mg ¦ 1 g ¦ 1 ¦ Vigente";;;;;
577618;benzocaína 7,5% (75 mg/g) gel;;Vigente;Insensible;Manual;Si;;;;;;4589063;válido como MC prescribible;5504911;benzocaína;5715031;gel;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5912594;pomo;1;5767715;aplicación;0;;;4577888;D04AB04;;;• benzocaína ¦ 75 mg ¦ 1 g ¦ 1 ¦ Vigente;;;;;
151156;betahistina 16 mg comprimido;;Vigente;Insensible;Autogenerado;;;322055001;clorhidrato de betahistina, 16 mg, comprimido;;;4589063;válido como MC prescribible;5504943;betahistina;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4580487;N07CA01;;;• betahistina ¦ 16 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
223240;betahistina 24 mg comprimido;;Vigente;Insensible;Autogenerado;Si;;;;;;4589063;válido como MC prescribible;5504943;betahistina;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4580487;N07CA01;;;• betahistina ¦ 24 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
114936;betahistina 8 mg comprimido;;Vigente;Sensible;Autogenerado;Si;;322056000;clorhidrato de betahistina, 8 mg, comprimido;;;4589063;válido como MC prescribible;5504943;betahistina;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4580487;N07CA01;;;• betahistina ¦ 8 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5986752;betametasona dipropionato 0,05% (500 mcg/g) + calcipotriol 0,005% (50 mcg/g) gel;;Vigente;Insensible;Manual;Si;;;;;;4589063;válido como MC prescribible;7567342;betametasona dipropionato + calcipotriol;5715031;gel;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767861;frasco;1;5767715;aplicación;0;;;4577908;D05AX52;;;"• calcipotriol ¦ 50 mcg ¦ 1 g ¦ 2 ¦ Vigente• betametasona dipropionato ¦ 500 mcg ¦ 1 g ¦ 1 ¦ Vigente";;;;;
7572106;betametasona dipropionato 0,05% (500 mcg/g) + calcipotriol 0,005% (50 mcg/g) ungüento;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;7567342;betametasona dipropionato + calcipotriol;5715413;ungüento;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5912594;pomo;1;5767715;aplicación;;;;4577908;D05AX52;;;"• calcipotriol ¦ 50 mcg ¦ 1 g ¦ 2 ¦ Vigente• betametasona dipropionato ¦ 500 mcg ¦ 1 g ¦ 1 ¦ Vigente";;;;;
246363;betametasona dipropionato 0,05% (500 mcg/g) + clotrimazol 1% (10 mg/g) crema;;Vigente;Insensible;Manual;;;332874001;betametasona+clotrimazol, 0,05/1%, crema;;;4589063;válido como MC prescribible;5531694;betametasona dipropionato + clotrimazol;5714974;crema;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5912594;pomo;1;5767715;aplicación;15;5765857;gramo;4578021;D07BC01;;;"• clotrimazol ¦ 10 mg ¦ 1 g ¦ 2 ¦ Vigente• betametasona dipropionato ¦ 500 mcg ¦ 1 g ¦ 1 ¦ Vigente";;;;;
644843;betametasona dipropionato 0,05% (500 mcg/g) + gentamicina 0,1% (1 mg/g) crema;;Vigente;Insensible;Manual;;;;;;• 5924232 - ARSENAL;4589063;válido como MC prescribible;5531664;betametasona + gentamicina;5714974;crema;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5912594;pomo;1;5767715;aplicación;0;;;;;;;"• gentamicina ¦ 1 mg ¦ 1 g ¦ 2 ¦ Vigente• betametasona dipropionato ¦ 500 mcg ¦ 1 g ¦ 1 ¦ Vigente";;;;;
76080;betametasona dipropionato 0,05% (500 mcg/g) crema;;Vigente;Sensible;Manual;;;375717009;dipropionato de betametasona, 0,5 mg, crema;;• 5924232 - ARSENAL;4589063;válido como MC prescribible;5531674;betametasona dipropionato;5714974;crema;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5912594;pomo;1;5767715;aplicación;0;;;4577988;D07AC01;;;• betametasona dipropionato ¦ 500 mcg ¦ 1 g ¦ 1 ¦ Vigente;;;;;
454407;betametasona dipropionato 0,05% (500 mcg/g) ungüento;;Vigente;Insensible;Manual;;;331831001;betametasona, 0,05%, ungüento;;;4589063;válido como MC prescribible;5531674;betametasona dipropionato;5715413;ungüento;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5912594;pomo;1;5767715;aplicación;0;;;4577988;D07AC01;;;• betametasona dipropionato ¦ 500 mcg ¦ 1 g ¦ 1 ¦ Vigente;;;;;
587104;betametasona dipropionato 1 mg + lidocaína 20 mg + óxido de zinc 250 mg supositorio;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5531710;betametasona dipropionato + lidocaína + óxido de zinc;5715378;supositorio;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767893;supositorio;1;5767893;supositorio;0;;;;;;;"• betametasona dipropionato ¦ 1 mg ¦ 0  ¦ 1 ¦ Vigente• lidocaína ¦ 20 mg ¦ 0  ¦ 2 ¦ Vigente• óxido de zinc ¦ 250 mg ¦ 0  ¦ 3 ¦ Vigente";;;;;
2336692;betametasona dipropionato 5 mg/mL + betametasona fosfato sódico 2 mg/mL inyectable;;Vigente;Insensible;Manual;;;;;;• 5924232 - ARSENAL;4589063;válido como MC prescribible;5531690;betametasona dipropionato + betametasona fosfato sódico;5715210;inyectable;4589046;receta médica retenida;4589063;válido como MC prescribible;4567043;Continua;1;5917385;jeringa prellenada;1;5765870;miligramo;0;;;;;;;"• betametasona fosfato sódico ¦ 2 mg ¦ 1 mL ¦ 2 ¦ Vigente• betametasona dipropionato ¦ 5 mg ¦ 1 mL ¦ 1 ¦ Vigente";;;;;
281598;betametasona fosfato sódico 0,1% (1 mg/g) + gentamicina 0,3% (3 mg/g) ungüento oftálmico;;Vigente;Insensible;Manual;;;;;;• 5924232 - ARSENAL;4589063;válido como MC prescribible;5531664;betametasona + gentamicina;5715415;ungüento oftálmico;4589046;receta médica retenida;4589063;válido como MC prescribible;4567042;Discreta;1;5912594;pomo;1;5767715;aplicación;0;;;;;;;"• betametasona fosfato sódico ¦ 3 mg ¦ 1 g ¦ 1 ¦ Vigente• gentamicina ¦ 1 mg ¦ 1 g ¦ 2 ¦ Vigente• betametasona ¦ 3 mg ¦ 1 g ¦ 1 ¦ Vigente";;;;;
7332261;betametasona fosfato sódico 0,1% (1 mg/g) + neomicina 0,35% (3,5 mg/g) ungüento oftálmico;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;7332183;betametasona fosfato sódico + neomicina;5715415;ungüento oftálmico;4589046;receta médica retenida;4589063;válido como MC prescribible;4567042;Discreta;1;5912594;pomo;1;5767715;aplicación;0;;;;;;;"• neomicina ¦ 3,5 mg ¦ 1 g ¦ 2 ¦ Vigente• betametasona fosfato sódico ¦ 1 mg ¦ 1 g ¦ 1 ¦ Vigente";;;;;
89766;betametasona fosfato sódico 0,1% (1 mg/mL) + gentamicina 0,3% (3 mg/mL) colirio;;Vigente;Sensible;Manual;;;;;;• 5924232 - ARSENAL;4589063;válido como MC prescribible;5531664;betametasona + gentamicina;5714960;colirio;4589046;receta médica retenida;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5767862;gotas;5;5765871;mililitro;;;;;"• betametasona fosfato sódico ¦ 1 mg ¦ 1 mL ¦ 1 ¦ Vigente• gentamicina ¦ 3 mg ¦ 1 mL ¦ 2 ¦ Vigente• betametasona ¦ 1 mg ¦ 1 mL ¦ 1 ¦ Vigente";;;;;
7332206;betametasona fosfato sódico 0,1% (1 mg/mL) + neomicina 0,35% (3,5 mg/mL) colirio;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;7332183;betametasona fosfato sódico + neomicina;5714960;colirio;4589046;receta médica retenida;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5767862;gotas;0;;;;;;;"• neomicina ¦ 3,5 mg ¦ 1 mL ¦ 2 ¦ Vigente• betametasona fosfato sódico ¦ 1 mg ¦ 1 mL ¦ 1 ¦ Vigente";;;;;
7332301;betametasona fosfato sódico 0,1% (1 mg/mL) colirio;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;6865753;betametasona fosfato sódico;5714960;colirio;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5767862;gotas;0;;;4581212;S01CB04;;;• betametasona fosfato sódico ¦ 1 mg ¦ 1 mL ¦ 1 ¦ Vigente;;;;;
178275;betametasona fosfato sódico 1 mg/mL + lidocaína 20 mg/mL + neomicina 3,5 mg/mL + polimixina B 10.000 UI/mL gotas óticas;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5531667;betametasona + lidocaína + neomicina + polimixina B;5715058;gotas óticas;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5767862;gotas;0;;;;;;;"• lidocaína clorhidrato ¦ 20 mg ¦ 1 mL ¦ 2 ¦ Vigente• neomicina ¦ 3,5 mg ¦ 1 mL ¦ 3 ¦ Vigente• betametasona fosfato sódico ¦ 1 mg ¦ 1 mL ¦ 1 ¦ Vigente• polimixina B ¦ 10000 UI ¦ 1 mL ¦ 4 ¦ Vigente• lidocaína ¦ 20 mg ¦ 1 mL ¦ 2 ¦ Vigente";;;;;
70772;betametasona fosfato sódico 4 mg/mL inyectable;;Vigente;Sensible;Manual;;;325346002;betametasona, 4 mg/ml, solución inyectable, ampolla de 1 ml;;"• 5924232 - ARSENAL• 7164027 - Media• 7164019 - Dispensadores automático urgencia• 7066492 - Petitorio mínimo";4589063;válido como MC prescribible;5504971;betametasona;5715210;inyectable;4589046;receta médica retenida;4589063;válido como MC prescribible;4567043;Continua;1;5767802;ampolla;1;5765870;miligramo;1;5765871;mililitro;4578610;H02AB01;;;"• betametasona ¦ 4 mg ¦ 1 mL ¦ 1 ¦ Vigente• betametasona fosfato sódico ¦ 4 mg ¦ 1 mL ¦ 1 ¦ Vigente";;;;;
6865772;betametasona fosfato sódico 5,3 mg/mL inyectable;;Vigente;Insensible;Manual;;;325346002;betametasona, 4 mg/ml, solución inyectable, ampolla de 1 ml;;;4589063;válido como MC prescribible;6865753;betametasona fosfato sódico;5715210;inyectable;4589046;receta médica retenida;4589063;válido como MC prescribible;4567043;Continua;1;5767802;ampolla;1;5765870;miligramo;1;5765871;mililitro;;;;;• betametasona fosfato sódico ¦ 5,3 mg ¦ 1 mL ¦ 1 ¦ Vigente;;;;;
2192942;betametasona 0,05% (500 mcg/g) + clioquinol 3% (30 mg/g) crema;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5504989;betametasona + clioquinol;5714974;crema;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5912594;pomo;1;5767715;aplicación;0;;;;;;;"• clioquinol ¦ 30 mg ¦ 1 g ¦ 2 ¦ Vigente• betametasona ¦ 500 mcg ¦ 1 g ¦ 1 ¦ Vigente";;;;;
6665437;betametasona 0,25 mg + clorfenamina 2 mg comprimido;;Vigente;Sensible;Manual;;;;;;;4589063;válido como MC prescribible;5531619;betametasona + clorfenamina;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5767855;comprimido;0;;;;;;;"• betametasona ¦ ,25 mg ¦ 0  ¦ 1 ¦ Vigente• clorfenamina ¦ 2 mg ¦ 0  ¦ 2 ¦ Vigente";;;;;
103190;betametasona 0,25 mg + dexclorfeniramina 2 mg comprimido;;Vigente;Insensible;Manual;;;;;;• 5924232 - ARSENAL;4589063;válido como MC prescribible;5531635;betametasona + dexclorfeniramina;5714967;comprimido;4589046;receta médica retenida;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5767855;comprimido;0;;;;;;;"• betametasona ¦ ,25 mg ¦ 0  ¦ 1 ¦ Vigente• dexclorfeniramina ¦ 2 mg ¦ 0  ¦ 2 ¦ Vigente";;;;;
6665449;betametasona 0,25 mg/5 mL + clorfenamina 2 mg/5 mL solución oral;;Vigente;Sensible;Manual;;;;;;;4589063;válido como MC prescribible;5531619;betametasona + clorfenamina;5715329;solución oral;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767861;frasco;1;5765871;mililitro;120;5765871;mililitro;;;;;"• betametasona ¦ ,25 mg ¦ 5 mL ¦ 2 ¦ Vigente• clorfenamina ¦ 2 mg ¦ 5 mL ¦ 1 ¦ Vigente";;;;;
5700211;betametasona 0,25 mg/5 mL + dexclorfeniramina 2 mg/5 mL solución oral;;Vigente;Sensible;Manual;;;;;;;4589063;válido como MC prescribible;5531635;betametasona + dexclorfeniramina;5715329;solución oral;4589046;receta médica retenida;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5765871;mililitro;120;5765871;mililitro;;;;;"• dexclorfeniramina ¦ 2 mg ¦ 5 mL ¦ 2 ¦ Vigente• betametasona ¦ ,25 mg ¦ 5 mL ¦ 1 ¦ Vigente";;;;;
71986;betametasona 0,5 mg/mL gotas orales;;Vigente;Insensible;Manual;;;;;;"• 7164019 - Dispensadores automático urgencia• 5924226 - ARSENAL• 7164027 - Media";4589063;válido como MC prescribible;5504971;betametasona;7084245;gotas orales;4589046;receta médica retenida;4589063;válido como MC prescribible;4567042;Discreta;1;5767861;frasco;1;5767862;gotas;0;;;4578610;H02AB01;;;• betametasona ¦ ,5 mg ¦ 1 mL ¦ 1 ¦ Vigente;;;;;
5986337;betametasona 0,6 mg comprimido;;Vigente;Sensible;Manual;;;;;;• 7066492 - Petitorio mínimo;4589063;válido como MC prescribible;5504971;betametasona;5714967;comprimido;4589046;receta médica retenida;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4578610;H02AB01;;;• betametasona ¦ ,6 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
6513094;betaxolol 0,25% (2,5 mg/mL) colirio;;Vigente;Insensible;Manual;;;330614001;betaxolol, 0,25%, colirio;;;4589063;válido como MC prescribible;5533271;betaxolol;5714960;colirio;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767861;frasco;1;5767862;gotas;5;5765871;mililitro;4581245;S01ED02;;;• betaxolol ¦ 2,5 mg ¦ 1 mL ¦ 1 ¦ Vigente;;;;;
5986706;betaxolol 0,5% (5 mg/mL) colirio;;Vigente;Insensible;Manual;;;330620000;betaxolol, 0,5%, colirio;;• 7066492 - Petitorio mínimo;4589063;válido como MC prescribible;5533271;betaxolol;5714960;colirio;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5767862;gotas;0;5765871;mililitro;4581245;S01ED02;;;• betaxolol ¦ 5 mg ¦ 1 mL ¦ 1 ¦ Vigente;;;;;
5986724;bevacizumab 100 mg/4 mL (25 mg/mL) inyectable;;Vigente;Insensible;Manual;;;409409000;bevacizumab, 25 mg/ml, solución inyectable, vial de 4 ml;;;4589063;válido como MC prescribible;5533273;bevacizumab;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767894;vial;1;5765870;miligramo;4;7008554;mililitros;4579358;L01XC07;;;• bevacizumab ¦ 100 mg ¦ 4 mL ¦ 1 ¦ Vigente;;;;;
5987150;bevacizumab 400 mg/16 mL (25 mg/mL) inyectable;;Vigente;Insensible;Manual;;;409410005;bevacizumab, 25 mg/ml, solución inyectable, vial de 16 ml;;;4589063;válido como MC prescribible;5533273;bevacizumab;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767894;vial;1;5765870;miligramo;16;7008554;mililitros;4579358;L01XC07;;;• bevacizumab ¦ 400 mg ¦ 16 mL ¦ 1 ¦ Vigente;;;;;
7738161;bexaroteno 75 mg cápsula;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;7738154;bexaroteno;5714915;cápsula;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767844;cápsula;1;5765870;miligramo;0;;;4579412;L01XX25;;;• bexaroteno ¦ 75 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5986775;bezafibrato 400 mg comprimido liberación modificada;;Vigente;Insensible;Manual;;;319941006;bezafibrato, 400 mg, comprimido de liberación modificada;;;4589063;válido como MC prescribible;5533312;bezafibrato;5714968;comprimido liberación modificada;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4577722;C10AB02;;;• bezafibrato ¦ 400 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
6410748;bicalutamida 150 mg comprimido;;Vigente;Insensible;Manual;;;327368008;bicalutamida, 150 mg, comprimido;;;4589063;válido como MC prescribible;5533321;bicalutamida;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4579453;L02BB03;;;• bicalutamida ¦ 150 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5987118;bicalutamida 50 mg comprimido;;Vigente;Insensible;Manual;;;327366007;bicalutamida, 50 mg, comprimido;;;4589063;válido como MC prescribible;5533321;bicalutamida;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4579453;L02BB03;;;• bicalutamida ¦ 50 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
81;bicarbonato de sodio 1,4% (14 mg/mL) inyectable;;Vigente;Insensible;Manual;;;;;;"• 5924226 - ARSENAL• 7164027 - Media• 7164019 - Dispensadores automático urgencia";4589063;válido como MC prescribible;5533422;bicarbonato de sodio;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767878;matraz;1;5765870;miligramo;0;7008554;mililitros;4576992;B05XA02;;;• bicarbonato de sodio ¦ 14 mg ¦ 1 mL ¦ 1 ¦ Vigente;;;;;
