CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT ID;SCT TERMINO;DCI DID;DCI TERMINO;SINONIMO;GRUPOS_JERARQUICOS;SUSTANCIAS
7074667;cloruro de calcio + cloruro de potasio + cloruro de sodio;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5200587 ¦ cloruro de calcio ¦ 1 ¦ Vigente
• 5201695 ¦ cloruro de potasio ¦ 2 ¦ Vigente
• 5201728 ¦ cloruro de sodio ¦ 3 ¦ Vigente"
6622537;cloruro de cetilpiridinio;;Vigente;Insensible;Autogenerado;Si;;11719000;cetilpiridinio;;;;;• 5200592 ¦ cloruro de cetilpiridinio ¦ 1 ¦ Vigente
7551669;cloruro de cobre + cloruro de cromo + cloruro de manganeso + cloruro de zinc;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 6800384 ¦ cloruro de cromo ¦ 2 ¦ Vigente
• 6800392 ¦ cloruro de cobre ¦ 1 ¦ Vigente
• 6800386 ¦ cloruro de manganeso ¦ 3 ¦ Vigente
• 6800382 ¦ cloruro de zinc ¦ 4 ¦ Vigente"
5672504;cloruro de etilo;;Vigente;Insensible;Autogenerado;Si;;391873006;cloruro de etilo;;;;;• 5201517 ¦ cloruro de etilo ¦ 1 ¦ Vigente
5672512;cloruro de potasio;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5201695 ¦ cloruro de potasio ¦ 1 ¦ Vigente
5672523;cloruro de potasio + cloruro de sodio;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5201728 ¦ cloruro de sodio ¦ 2 ¦ Vigente
• 5201695 ¦ cloruro de potasio ¦ 1 ¦ Vigente"
5672534;cloruro de potasio + cloruro de sodio + dextrosa monohidrato;;Vigente;Insensible;Autogenerado;Si;;419981003;dextrosa + cloruro de potasio + cloruro de sodio;;;;;"• 5918298 ¦ dextrosa monohidrato ¦ 3 ¦ Vigente
• 5201695 ¦ cloruro de potasio ¦ 1 ¦ Vigente
• 5201728 ¦ cloruro de sodio ¦ 2 ¦ Vigente"
7620759;cloruro de potasio + cloruro de sodio + dextrosa monohidrato y sulfato de magnesio;;Vigente;Insensible;Manual;;;;;;;;;"• 5200565 ¦ sulfato de magnesio ¦ 4 ¦ Vigente
• 5918298 ¦ dextrosa monohidrato ¦ 3 ¦ Vigente
• 5201728 ¦ cloruro de sodio ¦ 2 ¦ Vigente
• 5201695 ¦ cloruro de potasio ¦ 1 ¦ Vigente"
7616696;cloruro de potasio + cloruro de sodio y sulfato de magnesio;;Vigente;Insensible;Manual;;;;;;;;;"• 5200565 ¦ sulfato de magnesio ¦ 3 ¦ Vigente
• 5201728 ¦ cloruro de sodio ¦ 2 ¦ Vigente
• 5201695 ¦ cloruro de potasio ¦ 1 ¦ Vigente"
7232745;cloruro de potasio y cloruro de sodio;;Vigente;Insensible;Manual;Si;;;;;;;;"• 5201728 ¦ cloruro de sodio ¦ 2 ¦ Vigente
• 5201695 ¦ cloruro de potasio ¦ 1 ¦ Vigente"
7620916;cloruro de potasio y cloruro de sodio y dextrosa monohidrato;;Vigente;Insensible;Manual;;;;;;;;;"• 5918298 ¦ dextrosa monohidrato ¦ 3 ¦ Vigente
• 5201728 ¦ cloruro de sodio ¦ 2 ¦ Vigente
• 5201695 ¦ cloruro de potasio ¦ 1 ¦ Vigente"
7620040;cloruro de potasio y cloruro de sodio y sulfato de magnesio;;Vigente;Insensible;Manual;;;;;;;;;"• 5200565 ¦ sulfato de magnesio ¦ 3 ¦ Vigente
• 5201728 ¦ cloruro de sodio ¦ 2 ¦ Vigente
• 5201695 ¦ cloruro de potasio ¦ 1 ¦ Vigente"
5672524;cloruro de sodio;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5201728 ¦ cloruro de sodio ¦ 1 ¦ Vigente
5672539;cloruro de sodio + dextrosa monohidrato;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5918298 ¦ dextrosa monohidrato ¦ 2 ¦ Vigente
• 5201728 ¦ cloruro de sodio ¦ 1 ¦ Vigente"
5672527;cloruro de sodio + hidroxietilalmidón;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5161850 ¦ hidroxietilalmidón ¦ 2 ¦ Vigente
• 5201728 ¦ cloruro de sodio ¦ 1 ¦ Vigente"
7233043;cloruro de sodio y cloruro de sodio;;Vigente;Insensible;Manual;Si;;;;;;;;"• 5201728 ¦ cloruro de sodio ¦ 1 ¦ Vigente
• 5201728 ¦ cloruro de sodio ¦ 2 ¦ Vigente"
7621214;cloruro de sodio y dextrosa monohidrato;;Vigente;Insensible;Manual;;;;;;;;;"• 5918298 ¦ dextrosa monohidrato ¦ 2 ¦ Vigente
• 5201728 ¦ cloruro de sodio ¦ 1 ¦ Vigente"
5672541;cloruro de trospio;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5201787 ¦ cloruro de trospio ¦ 1 ¦ Vigente
5672548;clorzoxazona + paracetamol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5166991 ¦ paracetamol ¦ 2 ¦ Vigente
• 5201816 ¦ clorzoxazona ¦ 1 ¦ Vigente"
7643505;clostridium botulinum toxina tipo A;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7643499 ¦ clostridium botulinum toxina tipo A ¦ 1 ¦ Vigente
5672550;clotiazepam;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5200374 ¦ clotiazepam ¦ 1 ¦ Vigente
5672551;clotrimazol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5200169 ¦ clotrimazol ¦ 1 ¦ Vigente
5672556;clotrimazol + dexametasona;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5354227 ¦ dexametasona ¦ 2 ¦ Vigente
• 5200169 ¦ clotrimazol ¦ 1 ¦ Vigente"
5672558;clotrimazol + óxido de zinc;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 6398192 ¦ óxido de zinc ¦ 2 ¦ Vigente
• 5200169 ¦ clotrimazol ¦ 1 ¦ Vigente"
5672563;cloxacilina;;Vigente;Insensible;Autogenerado;Si;;68422006;cloxacilina;;;;• 7436222 - Antibiótico;• 5200171 ¦ cloxacilina ¦ 1 ¦ Vigente
5672565;clozapina;;Vigente;Insensible;Autogenerado;Si;;96221003;clozapina;;;;;• 5200173 ¦ clozapina ¦ 1 ¦ Vigente
7332888;cobicistat + elvitegravir + emtricitabina + tenofovir disoproxil fumarato;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 5201757 ¦ tenofovir disoproxil fumarato ¦ 4 ¦ Vigente
• 4825243 ¦ emtricitabina ¦ 3 ¦ Vigente
• 7332640 ¦ cobicistat ¦ 1 ¦ Vigente
• 7332650 ¦ elvitegravir ¦ 2 ¦ Vigente"
7666111;cobimetinib;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7666109 ¦ cobimetinib ¦ 1 ¦ Vigente
7452042;codeína;;Vigente;Insensible;Autogenerado;;;85990009;codeína;;;;;• 5200402 ¦ codeína ¦ 1 ¦ Vigente
5672566;codeína + etilmorfina + metilbromuro de homatropina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5355243 ¦ metilbromuro de homatropina ¦ 3 ¦ Vigente
• 4827236 ¦ etilmorfina ¦ 2 ¦ Vigente
• 5200402 ¦ codeína ¦ 1 ¦ Vigente"
7451880;codeína + paracetamol;;Vigente;Insensible;Autogenerado;;;412556009;paracetamol + codeína;;;;;"• 5200402 ¦ codeína ¦ 1 ¦ Vigente
• 5166991 ¦ paracetamol ¦ 2 ¦ Vigente"
7427025;colágeno hidrolizado;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7427022 ¦ colágeno hidrolizado ¦ 1 ¦ Vigente
5672578;colchicina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5201975 ¦ colchicina ¦ 1 ¦ Vigente
5672579;colecalciferol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5201981 ¦ colecalciferol ¦ 1 ¦ Vigente
7495160;colecalciferol + fosfato de calcio;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 5201981 ¦ colecalciferol ¦ 1 ¦ Vigente
• 6398048 ¦ fosfato de calcio ¦ 2 ¦ Vigente"
6716568;colecalciferol + malato de calcio;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 6716560 ¦ malato de calcio ¦ 2 ¦ Vigente
• 5201981 ¦ colecalciferol ¦ 1 ¦ Vigente"
5673793;colecalciferol + óxido de zinc + retinol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 6398192 ¦ óxido de zinc ¦ 2 ¦ Vigente
• 5201382 ¦ retinol ¦ 3 ¦ Vigente
• 5201981 ¦ colecalciferol ¦ 1 ¦ Vigente"
5672600;condroitina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5202082 ¦ condroitina ¦ 1 ¦ Vigente
5672609;condroitina + glucosamina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 4930829 ¦ glucosamina ¦ 2 ¦ Vigente
• 5202082 ¦ condroitina ¦ 1 ¦ Vigente"
7470427;corbadrina + mepivacaína;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 7470411 ¦ corbadrina ¦ 1 ¦ Vigente
• 7045538 ¦ mepivacaína ¦ 2 ¦ Vigente"
6470591;corifolitropina alfa;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 6398293 ¦ corifolitropina alfa ¦ 1 ¦ Vigente
6470983;coriogonadotropina alfa;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 6398295 ¦ coriogonadotropina alfa ¦ 1 ¦ Vigente
5672610;corticotropina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5202126 ¦ corticotropina ¦ 1 ¦ Vigente
6622316;crizotinib;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 6398324 ¦ crizotinib ¦ 1 ¦ Vigente
7057980;crotamitón;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5202305 ¦ crotamitón ¦ 1 ¦ Vigente
5672613;dabigatrán etexilato;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5230758 ¦ dabigatrán etexilato ¦ 1 ¦ Vigente
6622311;dabrafenib;;Vigente;Insensible;Autogenerado;Si;;703646006;dabrafenib;;;;;• 6398359 ¦ dabrafenib ¦ 1 ¦ Vigente
5672614;dacarbazina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5230769 ¦ dacarbazina ¦ 1 ¦ Vigente
5672617;dactinomicina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5230811 ¦ dactinomicina ¦ 1 ¦ Vigente
5672621;dalteparina de sodio;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5230815 ¦ dalteparina de sodio ¦ 1 ¦ Vigente
5672622;dantroleno;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5230863 ¦ dantroleno ¦ 1 ¦ Vigente
6413589;dapagliflozina;;Vigente;Insensible;Autogenerado;Si;;703678003;dapagliflozina;;;;;• 6398365 ¦ dapagliflozina ¦ 1 ¦ Vigente
5672629;dapsona;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5353742 ¦ dapsona ¦ 1 ¦ Vigente
5672630;daptomicina;;Vigente;Insensible;Autogenerado;Si;;406438001;daptomicina;;;;• 7436222 - Antibiótico;• 5353852 ¦ daptomicina ¦ 1 ¦ Vigente
7641986;darifenacina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6398373 ¦ darifenacina ¦ 1 ¦ Vigente
5672631;darunavir;;Vigente;Insensible;Autogenerado;Si;;424096001;darunavir;;;;;• 5353853 ¦ darunavir ¦ 1 ¦ Vigente
5672637;dasatinib;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5353856 ¦ dasatinib ¦ 1 ¦ Vigente
5672638;daunorubicina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5356348 ¦ daunorubicina ¦ 1 ¦ Vigente
5672640;decitabina;;Vigente;Insensible;Autogenerado;Si;;420517007;decitabina;;;;;• 5354018 ¦ decitabina ¦ 1 ¦ Vigente
5672701;deferasirox;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5354023 ¦ deferasirox ¦ 1 ¦ Vigente
5672713;deferoxamina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5354056 ¦ deferoxamina ¦ 1 ¦ Vigente
5672719;deflazacort;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5354068 ¦ deflazacort ¦ 1 ¦ Vigente
7620078;degarelix;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7620077 ¦ degarelix ¦ 1 ¦ Vigente
5677500;deltametrina + piperonil butóxido;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5154111 ¦ piperonil butóxido ¦ 2 ¦ Vigente
• 5354069 ¦ deltametrina ¦ 1 ¦ Vigente"
5672728;denosumab;;Vigente;Insensible;Autogenerado;Si;;446457007;denosumab;;;;;• 5354074 ¦ denosumab ¦ 1 ¦ Vigente
5672830;desflurano;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5354084 ¦ desflurano ¦ 1 ¦ Vigente
5672831;desipramina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5354103 ¦ desipramina ¦ 1 ¦ Vigente
5672837;desloratadina;;Vigente;Insensible;Autogenerado;Si;;134506008;desloratadina;;;;• 7552959 - Observatorio de precios;• 5354104 ¦ desloratadina ¦ 1 ¦ Vigente
5677504;desloratadina + pseudoefedrina sulfato;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5167561 ¦ pseudoefedrina sulfato ¦ 2 ¦ Vigente
• 5354104 ¦ desloratadina ¦ 1 ¦ Vigente"
5672846;desmopresina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5354107 ¦ desmopresina ¦ 1 ¦ Vigente
5672851;desogestrel;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5354134 ¦ desogestrel ¦ 1 ¦ Vigente
5672875;desogestrel + etinilestradiol;;Vigente;Insensible;Autogenerado;Si;;;;;;;• 7552959 - Observatorio de precios;"• 4851391 ¦ etinilestradiol ¦ 2 ¦ Vigente
• 5354134 ¦ desogestrel ¦ 1 ¦ Vigente"
7430323;desonida;;Vigente;Insensible;Autogenerado;;;52215008;desonida;;;;;• 5354146 ¦ desonida ¦ 1 ¦ Vigente
6476329;desoxirribonucleasa;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 6398392 ¦ desoxirribonucleasa ¦ 1 ¦ Vigente
5672877;desvenlafaxina;;Vigente;Insensible;Autogenerado;Si;;430271006;desvenlafaxina;;;;• 7552959 - Observatorio de precios;• 5354203 ¦ desvenlafaxina ¦ 1 ¦ Vigente
5672896;dexametasona;;Vigente;Insensible;Autogenerado;Si;;7561000;dexametasona;;;;;• 5354227 ¦ dexametasona ¦ 1 ¦ Vigente
7473400;dexametasona + diiodohidroxiquinoleína;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 7473395 ¦ diiodohidroxiquinoleína ¦ 2 ¦ Vigente
• 5354227 ¦ dexametasona ¦ 1 ¦ Vigente"
5672911;dexametasona + tobramicina;;Vigente;Insensible;Autogenerado;Si;;;;;;;"• 7436222 - Antibiótico
• 7552959 - Observatorio de precios";"• 5205717 ¦ tobramicina ¦ 2 ¦ Vigente
• 5354227 ¦ dexametasona ¦ 1 ¦ Vigente"
5672912;dexibuprofeno;;Vigente;Insensible;Manual;Si;;;;;;;;• 6398402 ¦ dexibuprofeno ¦ 1 ¦ Vigente
5672915;dexmedetomidina;;Vigente;Insensible;Manual;Si;;438079000;dexmedetomidina;;;;;• 5354336 ¦ dexmedetomidina ¦ 1 ¦ Vigente
6416544;dexmetilfenidato;;Vigente;Insensible;Autogenerado;Si;;;clorhidrato de dexmetilfenidato, 10 mg, comprimido;;;;;• 6398404 ¦ dexmetilfenidato ¦ 1 ¦ Vigente
7503524;dexpantenol;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7503523 ¦ dexpantenol ¦ 1 ¦ Vigente
5672931;dexrazoxano;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5354382 ¦ dexrazoxano ¦ 1 ¦ Vigente
6669360;dextrán + hipromelosa;;Vigente;Insensible;Autogenerado;;;;;;;;• 7552959 - Observatorio de precios;"• 5153394 ¦ hipromelosa ¦ 2 ¦ Vigente
• 6398406 ¦ dextrán ¦ 1 ¦ Vigente"
7501271;dextrán + hipromelosa + nafazolina;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 6398406 ¦ dextrán ¦ 1 ¦ Vigente
• 5153394 ¦ hipromelosa ¦ 2 ¦ Vigente
• 5153785 ¦ nafazolina ¦ 3 ¦ Vigente"
5672932;dextrometorfano;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5354397 ¦ dextrometorfano ¦ 1 ¦ Vigente
5672937;dextrosa monohidrato;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5918298 ¦ dextrosa monohidrato ¦ 1 ¦ Vigente
5534986;dextrosa monohidrato + nitroglicerina;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 5918298 ¦ dextrosa monohidrato ¦ 1 ¦ Vigente
• 5153818 ¦ nitroglicerina ¦ 2 ¦ Vigente"
5672938;diacereína;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5354426 ¦ diacereína ¦ 1 ¦ Vigente
5503889;diatrizoato sódico + meglumina diatrizoato;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5354451 ¦ diatrizoato sódico ¦ 1 ¦ Vigente
• 5354782 ¦ meglumina diatrizoato ¦ 2 ¦ Vigente"
5672939;diazepam;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5354463 ¦ diazepam ¦ 1 ¦ Vigente
7669181;diclofenaco;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7669179 ¦ diclofenaco ¦ 1 ¦ Vigente
5677509;diclofenaco colestiramina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 6398424 ¦ diclofenaco colestiramina ¦ 1 ¦ Vigente
7260724;diclofenaco dietilamina;;Vigente;Insensible;Autogenerado;Si;;;;;;;• 7552959 - Observatorio de precios;• 6398425 ¦ diclofenaco dietilamina ¦ 1 ¦ Vigente
7260725;diclofenaco epolamina;;Vigente;Insensible;Autogenerado;Si;;;;;;;• 7552959 - Observatorio de precios;• 7260718 ¦ diclofenaco epolamina ¦ 1 ¦ Vigente
5679162;diclofenaco potásico;;Vigente;Insensible;Autogenerado;Si;;;;;;;• 7552959 - Observatorio de precios;• 5679147 ¦ diclofenaco potásico ¦ 1 ¦ Vigente
7060821;diclofenaco sódico;;Vigente;Insensible;Autogenerado;Si;;419143009;diclofenaco sódico;;;;• 7552959 - Observatorio de precios;• 6398428 ¦ diclofenaco sódico ¦ 1 ¦ Vigente
5672947;didanosina;;Vigente;Insensible;Autogenerado;Si;;19194001;didanosina;;;;;• 5354517 ¦ didanosina ¦ 1 ¦ Vigente
5672952;didrogesterona;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5354518 ¦ didrogesterona ¦ 1 ¦ Vigente
6455860;didrogesterona + estradiol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 4850784 ¦ estradiol ¦ 2 ¦ Vigente
• 5354518 ¦ didrogesterona ¦ 1 ¦ Vigente"
5672954;dienogest;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5354520 ¦ dienogest ¦ 1 ¦ Vigente
6699808;dienogest + estradiol valerato;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5354520 ¦ dienogest ¦ 1 ¦ Vigente
• 5205716 ¦ estradiol valerato ¦ 2 ¦ Vigente"
5672957;dienogest + etinilestradiol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 4851391 ¦ etinilestradiol ¦ 2 ¦ Vigente
• 5354520 ¦ dienogest ¦ 1 ¦ Vigente"
7403118;dietiltoluamida;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6398446 ¦ dietiltoluamida ¦ 1 ¦ Vigente
6416627;difenhidramina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 6398452 ¦ difenhidramina ¦ 1 ¦ Vigente
5672958;difenidol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 4822177 ¦ difenidol ¦ 1 ¦ Vigente
5672964;digoxina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 4829021 ¦ digoxina ¦ 1 ¦ Vigente
5672965;dihexazin;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 4823595 ¦ dihexazin ¦ 1 ¦ Vigente
5677350;dihidroergotamina + lomifilina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5677332 ¦ lomifilina ¦ 2 ¦ Vigente
• 4849324 ¦ dihidroergotamina ¦ 1 ¦ Vigente"
7323411;dihidroergotamina + paracetamol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 4849324 ¦ dihidroergotamina ¦ 1 ¦ Vigente
• 5166991 ¦ paracetamol ¦ 2 ¦ Vigente"
5672968;diltiazem;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 4829072 ¦ diltiazem ¦ 1 ¦ Vigente
6416668;dimenhidrinato;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 6398464 ¦ dimenhidrinato ¦ 1 ¦ Vigente
5679171;dimeticona + hidróxido de aluminio + hidróxido de magnesio;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5679155 ¦ hidróxido de magnesio ¦ 3 ¦ Vigente
• 5679151 ¦ hidróxido de aluminio ¦ 2 ¦ Vigente
• 4824071 ¦ dimeticona ¦ 1 ¦ Vigente"
5672978;dimeticona + óxido de zinc;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 6398192 ¦ óxido de zinc ¦ 2 ¦ Vigente
• 4824071 ¦ dimeticona ¦ 1 ¦ Vigente"
7403471;dimetil sulfóxido + fenilbutazona + mentol + salicilato de metilo;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 7403453 ¦ dimetil sulfóxido ¦ 1 ¦ Vigente
• 4849269 ¦ fenilbutazona ¦ 2 ¦ Vigente
• 6401777 ¦ mentol ¦ 3 ¦ Vigente
• 6401814 ¦ salicilato de metilo ¦ 4 ¦ Vigente"
7620149;dinoprostona;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7620147 ¦ dinoprostona ¦ 1 ¦ Vigente
5672981;diosmina + hesperidina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 4934447 ¦ hesperidina ¦ 2 ¦ Vigente
• 4824114 ¦ diosmina ¦ 1 ¦ Vigente"
5672982;dipiridamol;;Vigente;Insensible;Autogenerado;Si;;66859009;dipiridamol;;;;;• 4828155 ¦ dipiridamol ¦ 1 ¦ Vigente
5672991;disulfiram;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 4842839 ¦ disulfiram ¦ 1 ¦ Vigente
5677379;dobesilato de calcio;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 4824215 ¦ dobesilato de calcio ¦ 1 ¦ Vigente
5672993;dobutamina;;Vigente;Insensible;Autogenerado;Si;;26523005;dobutamina;;;;;• 4824276 ¦ dobutamina ¦ 1 ¦ Vigente
5673001;docetaxel;;Vigente;Insensible;Autogenerado;Si;;108806006;docetaxel;;;;;• 4824366 ¦ docetaxel ¦ 1 ¦ Vigente
7034572;dolutegravir;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 7034499 ¦ dolutegravir ¦ 1 ¦ Vigente
5673587;domperidona;;Vigente;Insensible;Autogenerado;;;;;;;;;• 4828210 ¦ domperidona ¦ 1 ¦ Vigente
6455882;domperidona + pseudoefedrina sulfato;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 4828210 ¦ domperidona ¦ 1 ¦ Vigente
• 5167561 ¦ pseudoefedrina sulfato ¦ 2 ¦ Vigente"
5673615;donepezilo;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 4824690 ¦ donepezilo ¦ 1 ¦ Vigente
5673619;dopamina;;Vigente;Insensible;Autogenerado;Si;;59187003;dopamina;;;;;• 4828274 ¦ dopamina ¦ 1 ¦ Vigente
5673620;dorzolamida;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 4824955 ¦ dorzolamida ¦ 1 ¦ Vigente
5673621;dorzolamida + timolol;;Vigente;Insensible;Autogenerado;Si;;330733003;dorzolamida+timolol;;;;• 7552959 - Observatorio de precios;"• 5205240 ¦ timolol ¦ 2 ¦ Vigente
• 4824955 ¦ dorzolamida ¦ 1 ¦ Vigente"
5673624;doxazosina;;Vigente;Insensible;Autogenerado;Si;;108556006;doxazosina;;;;;• 4829162 ¦ doxazosina ¦ 1 ¦ Vigente
5673628;doxiciclina;;Vigente;Insensible;Autogenerado;Si;;10504007;doxiciclina;;;;• 7436222 - Antibiótico;• 4842911 ¦ doxiciclina ¦ 1 ¦ Vigente
5673630;doxilamina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 4825030 ¦ doxilamina ¦ 1 ¦ Vigente
5673640;doxilamina + piridoxina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5166963 ¦ piridoxina ¦ 2 ¦ Vigente
• 4825030 ¦ doxilamina ¦ 1 ¦ Vigente"
5673645;doxorubicina;;Vigente;Insensible;Autogenerado;Si;;68444001;doxorubicina;;;;;• 4843018 ¦ doxorubicina ¦ 1 ¦ Vigente
7289412;doxorubicina liposomal pegilada;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 7289410 ¦ doxorubicina liposomal pegilada ¦ 1 ¦ Vigente
5673650;droperidol;;Vigente;Insensible;Autogenerado;Si;;26574002;droperidol;;;;;• 4843399 ¦ droperidol ¦ 1 ¦ Vigente
5673657;drospirenona + estradiol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 4850784 ¦ estradiol ¦ 2 ¦ Vigente
• 4849335 ¦ drospirenona ¦ 1 ¦ Vigente"
5673659;drospirenona + etinilestradiol;;Vigente;Insensible;Autogenerado;Si;;;;;;;• 7552959 - Observatorio de precios;"• 4851391 ¦ etinilestradiol ¦ 2 ¦ Vigente
• 4849335 ¦ drospirenona ¦ 1 ¦ Vigente"
7582342;drospirenona + etinilestradiol + levomefolato cálcico y levomefolato cálcico;;Vigente;Insensible;Manual;;;;;;;;;"• 4851391 ¦ etinilestradiol ¦ 2 ¦ Vigente
• 4849335 ¦ drospirenona ¦ 1 ¦ Vigente
• 6398059 ¦ levomefolato cálcico ¦ 3 ¦ Vigente"
5673666;duloxetina;;Vigente;Insensible;Autogenerado;;;407033009;duloxetina;;;;;• 4829186 ¦ duloxetina ¦ 1 ¦ Vigente
5673673;dutasterida;;Vigente;Insensible;Autogenerado;Si;;385570006;dutasterida;;;;;• 4825088 ¦ dutasterida ¦ 1 ¦ Vigente
5673694;dutasterida + tamsulosina;;Vigente;Insensible;Autogenerado;Si;;447091005;dutasterida + clorhidrato de tamsulosina;;;;;"• 5201624 ¦ tamsulosina ¦ 2 ¦ Vigente
• 4825088 ¦ dutasterida ¦ 1 ¦ Vigente"
7739891;ebucrilato;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5163609 ¦ ebucrilato ¦ 1 ¦ Vigente
5673702;econazol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 4829239 ¦ econazol ¦ 1 ¦ Vigente
5673703;efavirenz;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 4825089 ¦ efavirenz ¦ 1 ¦ Vigente
