CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;MEDICAMENTO_CLINICO_FK;MEDICAMENTO_CLINICO_DESC;TIPO_FK;TIPO_DESC;CANTIDAD;UNIDAD_MEDIDA_CANTIDAD_FK;UNIDAD_MEDIDA_CANTIDAD_DESC;PACK_MULTI_CANTIDAD;PACK_MULTI_UNIDAD_FK;PACK_MULTI_UNIDAD_DESC;VOLUMEN_TOTAL_CANTIDAD;VOLUMEN_TOTAL_UNIDAD_FK;VOLUMEN_TOTAL_UNIDAD_DESC
7316778;amoxicilina 500 mg/5 mL polvo para preparado oral 1 frasco 100 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;83008;amoxicilina 500 mg/5 mL polvo para preparado oral;4589162;venta público;1;5767861;frasco;;;;100;7008554;mililitros
7345770;amoxicilina 500 mg/5 mL polvo para preparado oral 1 frasco 120 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;83008;amoxicilina 500 mg/5 mL polvo para preparado oral;4589162;venta público;1;5767861;frasco;;;;120;7008554;mililitros
7103324;amoxicilina 500 mg/5 mL polvo para preparado oral 1 frasco 60 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;83008;amoxicilina 500 mg/5 mL polvo para preparado oral;4589162;venta público;1;5767861;frasco;;;;60;7008554;mililitros
7352911;amoxicilina 500 mg/5 mL polvo para preparado oral 50 frascos 60 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;83008;amoxicilina 500 mg/5 mL polvo para preparado oral;4589152;envase clínico;50;6802307;frascos;;;;60;7008554;mililitros
7430281;amoxicilina 600 mg/5 mL - ácido clavulánico 42,9 mg/5 mL polvo para preparado oral 1 frasco 100 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;107786;amoxicilina 600 mg/5 mL - ácido clavulánico 42,9 mg/5 mL polvo para preparado oral;4589162;venta público;1;5767861;frasco;;;;100;7008554;mililitros
7430279;amoxicilina 600 mg/5 mL - ácido clavulánico 42,9 mg/5 mL polvo para preparado oral 1 frasco 50 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;107786;amoxicilina 600 mg/5 mL - ácido clavulánico 42,9 mg/5 mL polvo para preparado oral;4589162;venta público;1;5767861;frasco;;;;50;7008554;mililitros
7103523;amoxicilina 750 mg comprimido 10 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;54313;amoxicilina 750 mg comprimido;4589162;venta público;10;6802296;comprimidos;;;;;;
7686155;amoxicilina 750 mg comprimido 21 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;54313;amoxicilina 750 mg comprimido;4589162;venta público;21;6802296;comprimidos;;;;;;
7447807;amoxicilina 800 mg/5 mL - ácido clavulánico 57 mg/5 mL polvo para preparado oral 1 frasco 35 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;73832;amoxicilina 800 mg/5 mL - ácido clavulánico 57 mg/5 mL polvo para preparado oral;4589162;venta público;1;5767861;frasco;;;;35;7008554;mililitros
7447814;amoxicilina 800 mg/5 mL - ácido clavulánico 57 mg/5 mL polvo para preparado oral 1 frasco 70 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;73832;amoxicilina 800 mg/5 mL - ácido clavulánico 57 mg/5 mL polvo para preparado oral;4589162;venta público;1;5767861;frasco;;;;70;7008554;mililitros
7316966;amoxicilina 800 mg/5 mL polvo para preparado oral 1 frasco 35 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;88400;amoxicilina 800 mg/5 mL polvo para preparado oral;4589162;venta público;1;5767861;frasco;;;;35;7008554;mililitros
7316969;amoxicilina 800 mg/5 mL polvo para preparado oral 1 frasco 70 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;88400;amoxicilina 800 mg/5 mL polvo para preparado oral;4589162;venta público;1;5767861;frasco;;;;70;7008554;mililitros
7164621;amoxicilina 875 mg - ácido clavulánico 125 mg comprimido 14 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;108546;amoxicilina 875 mg - ácido clavulánico 125 mg comprimido;4589162;venta público;14;6802296;comprimidos;;;;;;
7164623;amoxicilina 875 mg - ácido clavulánico 125 mg comprimido 20 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;108546;amoxicilina 875 mg - ácido clavulánico 125 mg comprimido;4589162;venta público;20;6802296;comprimidos;;;;;;
7431501;amoxicilina 875 mg - ácido clavulánico 125 mg polvo para preparado oral 14 sobres;;Vigente;Insensible;Autogenerado;;;;;;;7431134;amoxicilina 875 mg - ácido clavulánico 125 mg polvo para preparado oral;4589162;venta público;14;6802308;sobres;;;;;;
7431507;amoxicilina 875 mg - ácido clavulánico 125 mg polvo para preparado oral 20 sobres;;Vigente;Insensible;Autogenerado;;;;;;;7431134;amoxicilina 875 mg - ácido clavulánico 125 mg polvo para preparado oral;4589162;venta público;20;6802308;sobres;;;;;;
7196356;amoxicilina 875 mg comprimido 14 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;78107;amoxicilina 875 mg comprimido;4589162;venta público;14;6802296;comprimidos;;;;;;
7196339;amoxicilina 875 mg comprimido 21 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;78107;amoxicilina 875 mg comprimido;4589162;venta público;21;6802296;comprimidos;;;;;;
7428562;ampicilina 1000 mg - sulbactam 500 mg inyectable 10 viales;;Vigente;Insensible;Autogenerado;;;;;;;106876;ampicilina 1000 mg - sulbactam 500 mg inyectable;4589152;envase clínico;10;7218083;viales;;;;;;
7356942;ampicilina 500 mg cápsula 10 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;6656383;ampicilina 500 mg cápsula;4589162;venta público;10;6764541;cápsulas;;;;;;
7558509;ampicilina 500 mg inyectable 10 viales;;Vigente;Insensible;Autogenerado;;;;;;;266232;ampicilina 500 mg inyectable;4589152;envase clínico;10;7218083;viales;;;;;;
7179179;anastrozol 1 mg comprimido 28 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;5986809;anastrozol 1 mg comprimido;4589162;venta público;28;6802296;comprimidos;;;;;;
7179187;anastrozol 1 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;5986809;anastrozol 1 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7520580;anfetamina 10 mg comprimido 1000 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;6634633;anfetamina 10 mg comprimido;4589152;envase clínico;1000;6802296;comprimidos;;;;;;
7520579;anfetamina 10 mg comprimido 25 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;6634633;anfetamina 10 mg comprimido;4589162;venta público;25;6802296;comprimidos;;;;;;
7241246;anfotericina B liposomal 50 mg inyectable 1 kit;;Vigente;Insensible;Autogenerado;;;;;;;5987294;anfotericina B liposomal 50 mg inyectable;4589162;venta público;1;5767867;kit;;;;;;
7422420;anfotericina B liposomal 50 mg inyectable 1 vial;;Vigente;Insensible;Autogenerado;;;;;;;5987294;anfotericina B liposomal 50 mg inyectable;4589162;venta público;1;5767894;vial;;;;;;
7580702;anfotericina B 50 mg inyectable 1 vial;;Vigente;Insensible;Autogenerado;;;;;;;5987119;anfotericina B 50 mg inyectable;4589162;venta público;1;5767894;vial;;;;;;
7403598;anidulafungina 100 mg inyectable 1 vial;;Vigente;Insensible;Autogenerado;;;;;;;5986585;anidulafungina 100 mg inyectable;4589162;venta público;1;5767894;vial;;;;;;
7329702;antazolina 0,5% (5 mg/mL) + nafazolina 0,05% (500 mcg/mL) colirio 1 frasco 10 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5986425;antazolina 0,5% (5 mg/mL) + nafazolina 0,05% (500 mcg/mL) colirio;4589162;venta público;1;5767861;frasco;;;;10;7008554;mililitros
7448116;antazolina 5 mg/g + bacitracina 500 UI/g + neomicina 3,5 mg/g + xilometazolina 0,5 mg/g ünguento nasal 1 pomo 10 gramos;;Vigente;Insensible;Autogenerado;;;;;;;89924;antazolina 5 mg/g + bacitracina 500 UI/g + neomicina 3,5 mg/g + xilometazolina 0,5 mg/g ünguento nasal;4589162;venta público;1;5912594;pomo;;;;10;7100992;gramos
7664232;anti envejecimiento 1 frasco 15 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;7658345;anti envejecimiento;4589162;venta público;1;5767861;frasco;;;;15;7008554;mililitros
7664177;anti envejecimiento 1 frasco 30 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;7658345;anti envejecimiento;4589162;venta público;1;5767861;frasco;;;;30;7008554;mililitros
7664396;anti envejecimiento 1 frasco 40 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;7658345;anti envejecimiento;4589162;venta público;1;5767861;frasco;;;;40;7008554;mililitros
7666482;anti envejecimiento 1 pote 30 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;7658345;anti envejecimiento;4589162;venta público;1;7052409;pote;;;;30;7008554;mililitros
7666428;anti envejecimiento 10 ampollas 2 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;7658345;anti envejecimiento;4589162;venta público;10;6802291;ampollas;;;;2;7008554;mililitros
7658374;anti envejecimiento 2 jeringas prellenadas 1 mililitro;;Vigente;Insensible;Autogenerado;;;;;;;7658345;anti envejecimiento;4589162;venta público;2;6802310;jeringas prellenadas;;;;1;5765871;mililitro
7744103;antiartrósico cápsula 30 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;7744102;antiartrósico cápsula;4589162;venta público;30;6764541;cápsulas;;;;;;
7464474;anticonceptivo multifásico comprimido 28 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;6699817;anticonceptivo multifásico comprimido;4589162;venta público;28;6802296;comprimidos;;;;;;
7582296;anticonceptivo trifásico comprimido 21 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;6512338;anticonceptivo trifásico comprimido;4589162;venta público;21;6802296;comprimidos;;;;;;
7675061;antitrombina III humana 1000 UI inyectable 1 kit;;Vigente;Insensible;Autogenerado;;;;;;;5987396;antitrombina III humana 1000 UI inyectable;4589162;venta público;1;5767867;kit;;;;;;
7675060;antitrombina III humana 500 UI inyectable 1 kit;;Vigente;Insensible;Autogenerado;;;;;;;5987407;antitrombina III humana 500 UI inyectable;4589162;venta público;1;5767867;kit;;;;;;
7345001;apixabán 2,5 mg comprimido 60 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;7344999;apixabán 2,5 mg comprimido;4589162;venta público;60;6802296;comprimidos;;;;;;
7345003;apixabán 5 mg comprimido 60 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;6409727;apixabán 5 mg comprimido;4589162;venta público;60;6802296;comprimidos;;;;;;
7299807;apomorfina 30 mg/3 mL (10 mg/mL) inyectable 5 lápices prellenados 3 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;6402398;apomorfina 30 mg/3 mL (10 mg/mL) inyectable;4589162;venta público;5;7299811;lápices prellenados;;;;3;7008554;mililitros
7299624;apomorfina 50 mg/5 mL (10 mg/mL) inyectable 10 ampollas 5 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;190697;apomorfina 50 mg/5 mL (10 mg/mL) inyectable;4589162;venta público;10;6802291;ampollas;;;;5;7008554;mililitros
7299719;apomorfina 50 mg/5 mL (10 mg/mL) inyectable 5 ampollas 5 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;190697;apomorfina 50 mg/5 mL (10 mg/mL) inyectable;4589162;venta público;5;6802291;ampollas;;;;5;7008554;mililitros
7524177;aprepitant 80 mg cápsula 2 cápsulas y aprepitant 125 mg 1 cápsula 3 cápsulas;;Vigente;Insensible;Manual;;;;;;;5986354;aprepitant 80 mg cápsula y aprepitant 125 mg cápsula;4589162;venta público;3;6764541;cápsulas;;;;;;
7692123;aprotinina bovina 1000 UIC/mL solución 1 vial 1 mililitro y factor XIII de la coagulación humana 60 UI + fibrinógeno humano 90 mg polvo 1 vial y trombina humana 500 UI polvo 1 vial 1 kit;;Vigente;Insensible;Manual;;;;;;;5986615;aprotinina bovina 1000 UIC/mL solución y factor XIII de la coagulación humana 60 UI + fibrinógeno humano 90 mg polvo y trombina humana 500 UI polvo;4589162;venta público;1;5767867;kit;;;;;;
7692210;aprotinina bovina 3000 UIC/3 mL solución 1 vial 3 mililitros y factor XIII de la coagulación humana 180 UI + fibrinógeno humano 270 mg 1 vial y trombina humana 1500 UI 1 vial 1 kit;;Vigente;Insensible;Manual;;;;;;;5986832;aprotinina bovina 3000 UIC/3 mL solución y factor XIII de la coagulación humana 180 UI + fibrinógeno humano 270 mg 1 vial y trombina humana 1500 UI 1 vial polvo;4589162;venta público;1;5767867;kit;;;;;;
7199916;aripiprazol 10 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;5986294;aripiprazol 10 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7199919;aripiprazol 15 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;278767;aripiprazol 15 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7200144;aripiprazol 20 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;7199815;aripiprazol 20 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7199924;aripiprazol 30 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;7199796;aripiprazol 30 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7199908;aripiprazol 5 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;6409762;aripiprazol 5 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7255236;armodafinilo 150 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;6409774;armodafinilo 150 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7686394;armodafinilo 200 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;7686374;armodafinilo 200 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7255232;armodafinilo 50 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;6410362;armodafinilo 50 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7421342;árnica 10% (100 mg/g) gel 1 pomo 50 gramos;;Vigente;Insensible;Autogenerado;;;;;;;89014;árnica 10% (100 mg/g) gel;4589162;venta público;1;5912594;pomo;;;;50;7100992;gramos
7470579;articaína 40 mg/1,8 mL (22,22 mg/mL)+ epinefrina 10 mg/1,8 mL (5,55 mg/mL) inyectable 50 ampollas 1,8 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;7470564;articaína 40 mg/1,8 mL (22,22 mg/mL)+ epinefrina 10 mg/1,8 mL (5,55 mg/mL) inyectable;4589152;envase clínico;50;6802291;ampollas;;;;1,8;7008554;mililitros
7448660;asenapina 10 mg comprimido sublingual 60 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;6410435;asenapina 10 mg comprimido sublingual;4589162;venta público;60;6802296;comprimidos;;;;;;
7448662;asenapina 5 mg comprimido sublingual 60 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;6410449;asenapina 5 mg comprimido sublingual;4589162;venta público;60;6802296;comprimidos;;;;;;
7333882;atapulgita activada 350 mg + nifuroxazida 200 mg comprimido 20 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;96341;atapulgita activada 350 mg + nifuroxazida 200 mg comprimido;4589162;venta público;20;6802296;comprimidos;;;;;;
7333928;atapulgita activada 500 mg/5 mL + nifuroxazida 200 mg/5 mL suspensión oral 1 frasco 100 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;7333916;atapulgita activada 500 mg/5 mL + nifuroxazida 200 mg/5 mL suspensión oral;4589162;venta público;1;5767861;frasco;;;;100;7008554;mililitros
7334084;atazanavir 150 mg cápsula 60 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5987320;atazanavir 150 mg cápsula;4589162;venta público;60;6764541;cápsulas;;;;;;
7334085;atazanavir 200 mg cápsula 60 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5986960;atazanavir 200 mg cápsula;4589162;venta público;60;6764541;cápsulas;;;;;;
7334087;atazanavir 300 mg cápsula 30 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5986802;atazanavir 300 mg cápsula;4589162;venta público;30;6764541;cápsulas;;;;;;
7094512;atenolol 100 mg comprimido 20 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;5987530;atenolol 100 mg comprimido;4589162;venta público;20;6802296;comprimidos;;;;;;
7304813;atenolol 50 mg comprimido 1000 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;54388;atenolol 50 mg comprimido;4589152;envase clínico;1000;6802296;comprimidos;;;;;;
7094464;atenolol 50 mg comprimido 20 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;54388;atenolol 50 mg comprimido;4589162;venta público;20;6802296;comprimidos;;;;;;
7186947;atomoxetina 10 mg cápsula 14 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5987026;atomoxetina 10 mg cápsula;4589162;venta público;14;6764541;cápsulas;;;;;;
7186948;atomoxetina 10 mg cápsula 21 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5987026;atomoxetina 10 mg cápsula;4589162;venta público;21;6764541;cápsulas;;;;;;
7186951;atomoxetina 10 mg cápsula 28 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5987026;atomoxetina 10 mg cápsula;4589162;venta público;28;6764541;cápsulas;;;;;;
7186945;atomoxetina 10 mg cápsula 7 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5987026;atomoxetina 10 mg cápsula;4589162;venta público;7;6764541;cápsulas;;;;;;
7187046;atomoxetina 18 mg cápsula 14 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5986414;atomoxetina 18 mg cápsula;4589162;venta público;14;6764541;cápsulas;;;;;;
7187049;atomoxetina 18 mg cápsula 21 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5986414;atomoxetina 18 mg cápsula;4589162;venta público;21;6764541;cápsulas;;;;;;
7187053;atomoxetina 18 mg cápsula 28 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5986414;atomoxetina 18 mg cápsula;4589162;venta público;28;6764541;cápsulas;;;;;;
7187044;atomoxetina 18 mg cápsula 7 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5986414;atomoxetina 18 mg cápsula;4589162;venta público;7;6764541;cápsulas;;;;;;
7187119;atomoxetina 25 mg cápsula 14 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5986373;atomoxetina 25 mg cápsula;4589162;venta público;14;6764541;cápsulas;;;;;;
7187122;atomoxetina 25 mg cápsula 21 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5986373;atomoxetina 25 mg cápsula;4589162;venta público;21;6764541;cápsulas;;;;;;
7187124;atomoxetina 25 mg cápsula 28 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5986373;atomoxetina 25 mg cápsula;4589162;venta público;28;6764541;cápsulas;;;;;;
7187117;atomoxetina 25 mg cápsula 7 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5986373;atomoxetina 25 mg cápsula;4589162;venta público;7;6764541;cápsulas;;;;;;
7187143;atomoxetina 40 mg cápsula 14 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5986794;atomoxetina 40 mg cápsula;4589162;venta público;14;6764541;cápsulas;;;;;;
7187146;atomoxetina 40 mg cápsula 21 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5986794;atomoxetina 40 mg cápsula;4589162;venta público;21;6764541;cápsulas;;;;;;
7187147;atomoxetina 40 mg cápsula 28 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5986794;atomoxetina 40 mg cápsula;4589162;venta público;28;6764541;cápsulas;;;;;;
7187142;atomoxetina 40 mg cápsula 7 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5986794;atomoxetina 40 mg cápsula;4589162;venta público;7;6764541;cápsulas;;;;;;
7188319;atomoxetina 40 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;6410608;atomoxetina 40 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7187172;atomoxetina 60 mg cápsula 14 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5986870;atomoxetina 60 mg cápsula;4589162;venta público;14;6764541;cápsulas;;;;;;
7187176;atomoxetina 60 mg cápsula 21 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5986870;atomoxetina 60 mg cápsula;4589162;venta público;21;6764541;cápsulas;;;;;;
7187173;atomoxetina 60 mg cápsula 28 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5986870;atomoxetina 60 mg cápsula;4589162;venta público;28;6764541;cápsulas;;;;;;
7187171;atomoxetina 60 mg cápsula 7 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5986870;atomoxetina 60 mg cápsula;4589162;venta público;7;6764541;cápsulas;;;;;;
7215969;atomoxetina 80 mg cápsula 14 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;7215936;atomoxetina 80 mg cápsula;4589162;venta público;14;6764541;cápsulas;;;;;;
7188183;atomoxetina 80 mg comprimido 15 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;7187207;atomoxetina 80 mg comprimido;4589162;venta público;15;6802296;comprimidos;;;;;;
7176107;atorvastatina 10 mg comprimido 15 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;120510;atorvastatina 10 mg comprimido;4589162;venta público;15;6802296;comprimidos;;;;;;
7093958;atorvastatina 10 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;120510;atorvastatina 10 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7175364;atorvastatina 10 mg comprimido 60 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;120510;atorvastatina 10 mg comprimido;4589162;venta público;60;6802296;comprimidos;;;;;;
7177078;atorvastatina 20 mg comprimido 10 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;126044;atorvastatina 20 mg comprimido;4589162;venta público;10;6802296;comprimidos;;;;;;
7176109;atorvastatina 20 mg comprimido 15 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;126044;atorvastatina 20 mg comprimido;4589162;venta público;15;6802296;comprimidos;;;;;;
7093963;atorvastatina 20 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;126044;atorvastatina 20 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
