CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;MEDICAMENTO_CLINICO;LABORATORIO_FK;LABORATORIO_DESC;FORM_FARM_EXT_FK;FORM_FARM_EXT_DESC;SABOR_FK;SABOR_DESC;FAMILIA_PRODUCTO_FK;FAMILIA_PRODUCTO_DESC;COMERCIALIZADO_CHILE_FK;COMERCIALIZADO_CHILE_DESC;PRODUCTO_ISP;BIOEQUIVALENTES
6653191;amoxicilina 250 mg/5 mL polvo para suspensión oral (Mintlab);;Vigente;Sensible;Manual;;;;;;;• amoxicilina 250 mg/5 mL polvo para preparado oral;5781942;Mintlab Co. S.A.;5733666;polvo para suspensión oral;;;6633714;amoxicilina;4567040;Si;"• F-15181/10 - AMOXICILINA POLVO PARA SUSPENSIÓN ORAL 250 mg/5 mL• F-15181/15 - AMOXICILINA POLVO PARA SUSPENSIÓN ORAL 250 mg/5 mL";
7097911;amoxicilina 500 mg - ácido clavulánico 125 mg comprimido recubierto (OPKO);;Vigente;Sensible;Manual;;;;;;;• amoxicilina 500 mg - ácido clavulánico 125 mg comprimido;5782005;OPKO CHILE S.A.;5733746;comprimido recubierto;;;6496116;amoxicilina - ácido clavulánico;4567040;Si;"• F-18286/10 - AMOXICILINA + ÁCIDO CLAVULÁNICO 500/125 COMPRIMIDOS RECUBIERTOS• F-18286/15 - AMOXICILINA + ÁCIDO CLAVULÁNICO 500/125 COMPRIMIDOS RECUBIERTOS";
6633761;amoxicilina 500 mg cápsula (Andrómaco);;Vigente;Sensible;Manual;;;;;;;• amoxicilina 500 mg cápsula;5766512;Laboratorios Andrómaco S.A.;5722208;cápsula;;;6633714;amoxicilina;4567040;Si;"• F-6670/15 - AMOXICILINA CÁPSULAS 500 mg• F-16068/12 - AMOXICILINA CÁPSULAS 500 mg• F-19790/13 - AMOXICILINA CÁPSULAS 500 mg";
7103896;amoxicilina 500 mg cápsula (Biosyntec);;Vigente;Sensible;Manual;;;;;;;• amoxicilina 500 mg cápsula;7103857;BiosynTec S.A.;5722208;cápsula;;;6633714;amoxicilina;4567040;Si;• F-18307/15 - AMOXICILINA CÁPSULAS 500 mg;
7104701;amoxicilina 500 mg cápsula (Euromed);;Vigente;Sensible;Manual;;;;;;;• amoxicilina 500 mg cápsula;6405935;Laboratorios Euromed Chile S.A.;5722208;cápsula;;;6633714;amoxicilina;4567040;Si;• F-18311/10 - AMOXICILINA CÁPSULAS 500 mg;
6656428;amoxicilina 500 mg cápsula (Mintlab);;Vigente;Sensible;Manual;;;;;;;• amoxicilina 500 mg cápsula;5781942;Mintlab Co. S.A.;5722208;cápsula;;;6633714;amoxicilina;4567040;Si;"• F-17595/14 - AMOXICILINA CÁPSULAS 500 mg• F-15189/15 - AMOXICILINA CÁPSULAS 500 mg• F-17293/13 - AMOXICILINA CÁPSULAS 500 mg";
7103694;amoxicilina 500 mg cápsula (OPKO);;Vigente;Sensible;Manual;;;;;;;• amoxicilina 500 mg cápsula;5782005;OPKO CHILE S.A.;5722208;cápsula;;;6633714;amoxicilina;4567040;Si;"• F-21808/15 - AMOXICILINA CÁPSULAS 500 mg• F-22295/15 - AMOXICILINA CÁPSULAS 500 mg";
318714;amoxicilina 500 mg comprimido (Andrómaco);;Vigente;Sensible;Manual;;;;;;;• amoxicilina 500 mg comprimido;5766512;Laboratorios Andrómaco S.A.;5723406;comprimido;;;6633714;amoxicilina;4567040;Si;"• F-19834/13 - AMOXICILINA COMPRIMIDOS 500 mg• F-3465/15 - AMOXICILINA COMPRIMIDOS 500 mg";
6633797;amoxicilina 500 mg comprimido (Lab Chile);;Vigente;Sensible;Manual;;;;;;;• amoxicilina 500 mg comprimido;5879043;Laboratorio Chile S.A.;5723406;comprimido;;;6633714;amoxicilina;4567040;Si;• F-14098/14 - AMOXICILINA COMPRIMIDOS 500 mg;
804002;amoxicilina 500 mg/5 mL polvo para suspensión oral (Andrómaco);;Vigente;Sensible;Manual;;;;;;;• amoxicilina 500 mg/5 mL polvo para preparado oral;5766512;Laboratorios Andrómaco S.A.;5733666;polvo para suspensión oral;;;6633714;amoxicilina;4567040;Si;• F-15010/15 - AMOXICILINA POLVO PARA SUSPENSIÓN ORAL 500 mg/5 mL;
5988313;amoxicilina 500 mg/5 mL polvo para suspensión oral (Lab Chile);;Vigente;Sensible;Manual;;;;;;;• amoxicilina 500 mg/5 mL polvo para preparado oral;5879043;Laboratorio Chile S.A.;5733666;polvo para suspensión oral;;;6633714;amoxicilina;4567040;Si;"• F-3872/15 - AMOXICILINA POLVO PARA SUSPENSIÓN ORAL 500 mg/5 mL• F-15600/11 - AMOXICILINA POLVO PARA SUSPENSIÓN ORAL 500 mg/5 mL";
6653201;amoxicilina 500 mg/5 mL polvo para suspensión oral (Mintlab);;Vigente;Sensible;Manual;;;;;;;• amoxicilina 500 mg/5 mL polvo para preparado oral;5781942;Mintlab Co. S.A.;5733666;polvo para suspensión oral;;;6633714;amoxicilina;4567040;Si;"• F-6860/10 - • F-6860/15 - AMOXICILINA POLVO PARA SUSPENSIÓN ORAL 500 mg/5 mL";
5987801;amoxicilina 750 mg comprimido (Andrómaco);;Vigente;Sensible;Manual;;;;;;;• amoxicilina 750 mg comprimido;5766512;Laboratorios Andrómaco S.A.;5723406;comprimido;;;6633714;amoxicilina;4567040;Si;"• F-6512/10 - AMOXICILINA COMPRIMIDOS RECUBIERTOS 750 mg• F-22278/15 - AMOXICILINA COMPRIMIDOS 750 mg";
4262981;amoxicilina 750 mg comprimido (Lab Chile);;Vigente;Sensible;Manual;;;;;;;• amoxicilina 750 mg comprimido;5879043;Laboratorio Chile S.A.;5723406;comprimido;;;6633714;amoxicilina;4567040;Si;• F-3873/15 - AMOXICILINA COMPRIMIDOS 750 mg;
5988335;amoxicilina 750 mg comprimido (Mintlab);;Vigente;Sensible;Manual;;;;;;;• amoxicilina 750 mg comprimido;5781942;Mintlab Co. S.A.;5723406;comprimido;;;6633714;amoxicilina;4567040;Si;• F-6857/15 - AMOXICILINA COMPRIMIDOS 750 mg;
7104130;amoxicilina 750 mg comprimido (OPKO);;Vigente;Sensible;Manual;;;;;;;• amoxicilina 750 mg comprimido;5782005;OPKO CHILE S.A.;5723406;comprimido;;;6633714;amoxicilina;4567040;Si;• F-22324/15 - amoxicilina comprimidos 750 mg;
1550815;amoxicilina 875 mg - ácido clavulánico 125 mg comprimido recubierto (Andrómaco);;Vigente;Sensible;Manual;;;;;;;• amoxicilina 875 mg - ácido clavulánico 125 mg comprimido;5766512;Laboratorios Andrómaco S.A.;5733746;comprimido recubierto;;;6496116;amoxicilina - ácido clavulánico;4567040;Si;• F-19776/13 - AMOXICILINA / ÁCIDO CLAVULÁNICO 875/125 COMPRIMIDOS RECUBIERTOS;
6572914;amoxicilina 875 mg - ácido clavulánico 125 mg comprimido recubierto (Ascend);;Vigente;Sensible;Manual;;;;;;;• amoxicilina 875 mg - ácido clavulánico 125 mg comprimido;6405952;Ascend Laboratories SpA;5733746;comprimido recubierto;;;6496116;amoxicilina - ácido clavulánico;4567040;Si;• F-20795/14 - AMOXICILINA/ACIDO CLAVULANICO 875/125 COMPRIMIDOS RECUBIERTOS;
7165966;amoxicilina 875 mg - ácido clavulánico 125 mg comprimido recubierto (MDK);;Vigente;Sensible;Manual;;;;;;;• amoxicilina 875 mg - ácido clavulánico 125 mg comprimido;6369279;Laboratorio MDK S.A.;5733746;comprimido recubierto;;;6496116;amoxicilina - ácido clavulánico;4567040;Si;• F-21230/14 - AMOXICILINA/ACIDO CLAVULANICO 875/125 COMPRIMIDOS RECUBIERTOS;
7165837;amoxicilina 875 mg - ácido clavulánico 125 mg comprimido recubierto (OPKO);;Vigente;Sensible;Manual;;;;;;;• amoxicilina 875 mg - ácido clavulánico 125 mg comprimido;5782005;OPKO CHILE S.A.;5733746;comprimido recubierto;;;6496116;amoxicilina - ácido clavulánico;4567040;Si;• F-22321/15 - AMOXICILINA/ÁCIDO CLAVULÁNICO 875/125 COMPRIMIDOS RECUBIERTOS;
7196328;amoxicilina 875 mg comprimido recubierto (Euromed);;Vigente;Sensible;Manual;;;;;;;• amoxicilina 875 mg comprimido;6405935;Laboratorios Euromed Chile S.A.;5733746;comprimido recubierto;;;6633714;amoxicilina;4567040;Si;• F-21138/14 - AMOXICILINA COMPRIMIDOS RECUBIERTOS 875 mg;
7212545;amoxil BD 875 mg comprimido recubierto (GSK);;Vigente;Sensible;Manual;;;;;;;• amoxicilina 875 mg comprimido;5772400;Glaxo Smithkline Chile Farmacéutica Ltda.;5733746;comprimido recubierto;;;7212529;amoxil BD;4567041;No;;• F-21138/14 - AMOXICILINA COMPRIMIDOS RECUBIERTOS 875 mg
54612;amparax 1 mg comprimido sublingual (Wyeth);;Vigente;Sensible;Manual;;;;;;"• 5924226 - ARSENAL• 7164023 - Dispensadores automático urgencia• 7267684 - Media";• lorazepam 1 mg comprimido sublingual;5790498;Laboratorios Wyeth Inc.;5723542;comprimido sublingual;;;5678386;amparax;4567040;Si;• F-5985/10 - AMPARAX COMPRIMIDOS SUBLINGUALES 1 mg;
195215;amparax 1 mg comprimido (Wyeth);;Vigente;Sensible;Manual;;;;;;• 5924226 - ARSENAL;• lorazepam 1 mg comprimido;5790498;Laboratorios Wyeth Inc.;5723406;comprimido;;;5678386;amparax;4567040;Si;• F-2773/14 - AMPARAX COMPRIMIDOS 1 mg;
87718;amparax 2 mg comprimido sublingual (Wyeth);;Vigente;Sensible;Manual;;;;;;"• 5924226 - ARSENAL• 7164023 - Dispensadores automático urgencia";• lorazepam 2 mg comprimido sublingual;5790498;Laboratorios Wyeth Inc.;5723542;comprimido sublingual;;;5678386;amparax;4567040;Si;• F-5986/10 - AMPARAX COMPRIMIDOS SUBLINGUALES 2 mg;
255406;amparax 2 mg comprimido (Wyeth);;Vigente;Sensible;Manual;;;;;;• 5924226 - ARSENAL;• lorazepam 2 mg comprimido;5790498;Laboratorios Wyeth Inc.;5723406;comprimido;;;5678386;amparax;4567040;Si;• F-2774/14 - AMPARAX COMPRIMIDOS 2 mg;• F-3983/15 - LORAZEPAM COMPRIMIDOS 2 mg
7558529;ampicilina 1000 mg - sulbactam 500 mg polvo para solución inyectable (Labvitalis);;Vigente;Sensible;Manual;;;;;;;• ampicilina 1000 mg - sulbactam 500 mg inyectable;7062230;Labvitalis S. A.;5733595;polvo para solución inyectable;;;7558530;ampicilina - sulbactam;4567040;Si;• F-16593/12 - AMPICILINA/SULBACTAM POLVO PARA SOLUCIÓN INYECTABLE 1,5 g;
6656397;ampicilina 500 mg cápsula (Mintlab);;Vigente;Sensible;Manual;;;;;;;• ampicilina 500 mg cápsula;5781942;Mintlab Co. S.A.;5722208;cápsula;;;6634453;ampicilina;4567040;Si;• F-3582/15 - AMPICILINA CÁPSULAS 500 mg;
524;ampicilina 500 mg comprimido (Andrómaco);;Vigente;Sensible;Manual;;;;;;• 5924226 - ARSENAL;• ampicilina 500 mg comprimido;5766512;Laboratorios Andrómaco S.A.;5723406;comprimido;;;6634453;ampicilina;4567040;Si;• F-6348/10 - AMPICILINA COMPRIMIDOS 500 mg;
266231;ampicilina 500 mg polvo para solución inyectable (Biosano);;Vigente;Sensible;Manual;;;;;;"• 5924226 - ARSENAL• 7164023 - Dispensadores automático urgencia• 7267684 - Media";• ampicilina 500 mg inyectable;5767929;Laboratorios Biosano S.A.;5733595;polvo para solución inyectable;;;6634453;ampicilina;4567040;Si;• F-18271/15 - AMPICILINA POLVO PARA SOLUCIÓN INYECTABLE 500 mg;
7558506;ampicilina 500 mg polvo para solución inyectable (Labvitalis);;Vigente;Sensible;Manual;;;;;;;• ampicilina 500 mg inyectable;7062230;Labvitalis S. A.;5733595;polvo para solución inyectable;;;6634453;ampicilina;4567040;Si;• F-20096/13 - AMPICILINA POLVO PARA SOLUCIÓN INYECTABLE 500 mg;
5988646;ampino 10 mg comprimido (Saval);;Vigente;Sensible;Manual;;;;;;;• amlodipino 10 mg comprimido;5790427;Laboratorio Saval S.A.;5723406;comprimido;;;7180845;ampino;4567040;Si;• F-20379/13 - AMPINO COMPRIMIDOS 10 mg;
5988196;ampino 5 mg comprimido (Saval);;Vigente;Sensible;Manual;;;;;;;• amlodipino 5 mg comprimido;5790427;Laboratorio Saval S.A.;5723406;comprimido;;;7180845;ampino;4567040;Si;• F-20381/13 - AMPINO COMPRIMIDOS 5 mg;
7348936;amplex 10 / 160 comprimido recubierto (Lab Chile);;Vigente;Sensible;Manual;;;;;;;• amlodipino 10 mg + valsartán 160 mg comprimido;5879043;Laboratorio Chile S.A.;5733746;comprimido recubierto;;;7345806;amplex 10 / 160;4567040;Si;• F-19050/11 - AMPLEX 10/160 COMPRIMIDOS RECUBIERTOS;
7348905;amplex 5 / 160 comprimido recubierto (Lab Chile);;Vigente;Sensible;Manual;;;;;;;• amlodipino 5 mg + valsartán 160 mg comprimido;5879043;Laboratorio Chile S.A.;5733746;comprimido recubierto;;;7740126;amplex 5 / 160;4567040;Si;• F-19051/11 - AMPLEX 5/160 COMPRIMIDOS RECUBIERTOS;
7348914;amplex 5 / 80 comprimido recubierto (Lab Chile);;Vigente;Sensible;Manual;;;;;;;• amlodipino 5 mg + valsartán 80 mg comprimido;5879043;Laboratorio Chile S.A.;5733746;comprimido recubierto;;;7740125;amplex 5 / 80;4567040;Si;• F-19049/11 - AMPLEX 5/80 COMPRIMIDOS RECUBIERTOS;
7727355;ampliron VL 10 / 160 cápsula (Pharma Investi);;Vigente;Sensible;Manual;;;;;;;• amlodipino 10 mg + valsartán 160 mg cápsula;5768939;Pharma Investi de Chile S.A.;5722208;cápsula;;;7727328;ampliron VL;4567040;Si;• F-18129/15 - AMPLIRON VL 10/160 CÁPSULAS;
7727351;ampliron VL 5 / 160 cápsula (Pharma Investi);;Vigente;Sensible;Manual;;;;;;;• amlodipino 5 mg + valsartán 160 mg cápsula;5768939;Pharma Investi de Chile S.A.;5722208;cápsula;;;7727328;ampliron VL;4567040;Si;• F-18128/15 - AMPLIRON VL 5/160 CÁPSULAS;
7727347;ampliron VL 5 / 80 cápsula (Pharma Investi);;Vigente;Sensible;Manual;;;;;;;• amlodipino 5 mg + valsartán 80 mg cápsula;5768939;Pharma Investi de Chile S.A.;5722208;cápsula;;;7727328;ampliron VL;4567040;Si;• F-18130/15 - AMPLIRON VL 5/80 CÁPSULAS;
7407109;ampliron 10 mg comprimido (Pharma Investi);;Vigente;Sensible;Manual;;;;;;;• amlodipino 10 mg comprimido;5768939;Pharma Investi de Chile S.A.;5723406;comprimido;;;7407090;ampliron;4567040;Si;• F-21949/15 - AMPLIRON 10 COMPRIMIDOS 10 mg (AMLODIPINO);
7407127;ampliron 5 mg comprimido (Pharma Investi);;Vigente;Sensible;Manual;;;;;;;• amlodipino 5 mg comprimido;5768939;Pharma Investi de Chile S.A.;5723406;comprimido;;;7407090;ampliron;4567040;Si;• F-21948/15 - AMPLIRON 5 COMPRIMIDOS 5 mg (AMLODIPINO);
6496218;amulsin 10 mg comprimido recubierto (Sanitas);;Vigente;Sensible;Manual;;;;;;;• olanzapina 10 mg comprimido;5790387;Instituto Sanitas S.A.;5733746;comprimido recubierto;;;6496170;amulsin;4567040;Si;• F-11921/12 - AMULSIN COMPRIMIDOS RECUBIERTOS 10 mg;
6496204;amulsin 5 mg comprimido recubierto (Sanitas);;Vigente;Sensible;Manual;;;;;;;• olanzapina 5 mg comprimido;5790387;Instituto Sanitas S.A.;5733746;comprimido recubierto;;;6496170;amulsin;4567040;Si;• F-11923/12 - AMULSIN COMPRIMIDOS RECUBIERTOS 5 mg;
1475466;anacin comprimido recubierto (Wyeth);;Vigente;Sensible;Manual;;;;;;;• ácido acetilsalicílico 400 mg + cafeína 32 mg comprimido;5790498;Laboratorios Wyeth Inc.;5733746;comprimido recubierto;;;5678394;anacin;4567040;Si;• F-2775/14 - ANACIN COMPRIMIDOS RECUBIERTOS;
7413879;anacin max comprimido recubierto (Wyeth);;Vigente;Sensible;Manual;;;;;;;• ácido acetilsalicílico 300 mg + cafeína 45 mg + paracetamol 200 mg comprimido;5790498;Laboratorios Wyeth Inc.;5733746;comprimido recubierto;;;7413870;anacin max;4567040;Si;• F-17120/13 - ANACIN MAX COMPRIMIDOS RECUBIERTOS;
6634539;anafranil comprimido recubierto de liberación prolongada (Novartis);;Vigente;Sensible;Manual;;;;;;;• clomipramina 75 mg comprimido liberación modificada;5781988;Novartis Chile S.A.;5723530;comprimido recubierto de liberación prolongada;;;5678396;anafranil;4567040;Si;• F-4332/15 - ANAFRANIL COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 75 mg;
5988936;anafranil solución inyectable (Novartis);;Vigente;Sensible;Manual;;;;;;;• clomipramina 25 mg/2 mL (12,5 mg/mL) inyectable;5781988;Novartis Chile S.A.;5766174;solución inyectable;;;5678396;anafranil;4567040;Si;• F-1025/13 - ANAFRANIL SOLUCIÓN INYECTABLE 25 mg/2 mL;
6634585;anafranil 10 mg gragea (Novartis);;Vigente;Sensible;Manual;;;;;;;• clomipramina 10 mg comprimido;5781988;Novartis Chile S.A.;5768557;gragea;;;5678396;anafranil;4567040;Si;"• F-9597/11 - ANAFRANIL GRAGEAS 10 mg• F-9597/16 - ANAFRANIL GRAGEAS 10 mg";
5988885;anafranil 25 mg gragea (Novartis);;Vigente;Sensible;Manual;;;;;;;• clomipramina 25 mg comprimido;5781988;Novartis Chile S.A.;5768557;gragea;;;5678396;anafranil;4567040;Si;• F-1024/13 - ANAFRANIL GRAGEAS 25 mg;• F-8331/16 - AUSENTRON COMPRIMIDOS RECUBIERTOS 25 mg
7421426;anagen loción capilar (Cassará);;Vigente;Sensible;Manual;;;;;;;• minoxidil 5% (50 mg/mL) loción;6357112;Cassará División (D & M Pharma);5732455;loción capilar;;;7421411;anagen;4567040;Si;• F-16967/13 - ANAGENCASSARÁ LOCIÓN CAPILAR 5 %;
7738057;analgésico dental solución tópica (Hofmann);;Vigente;Sensible;Manual;;;;;;;• eugenol 80% (0,8 mL/mL) solución uso externo;5772199;Droguería Hofmann S.A.C.;5767402;solución tópica;;;7738054;analgésico dental;4567040;Si;• F-2461/14 - ANALGÉSICO DENTAL SOLUCIÓN TÓPICA 85%;
5988012;analgex SAP comprimido recubierto (Recalcine);;Vigente;Sensible;Manual;;;;;;;• paracetamol 325 mg + tramadol 37,5 mg comprimido;5788012;Laboratorios Recalcine S.A.;5733746;comprimido recubierto;;;6358657;analgex SAP;4567040;Si;• F-14651/15 - ANALGEX SAP COMPRIMIDOS RECUBIERTOS;
7633376;analgex solución oral para gotas (Recalcine);;Vigente;Sensible;Manual;;;;;;;• tramadol 100 mg/mL gotas orales;5788012;Laboratorios Recalcine S.A.;5766242;solución oral para gotas;;;7633367;analgex;4567040;Si;• F-17408/14 - ANALGEX SOLUCIÓN PARA GOTAS ORALES 100 mg/mL;
5988546;anaprolina 50 mg/mL solución inyectable (Silesia);;Vigente;Sensible;Manual;;;;;;;• nandrolona 50 mg/mL inyectable;5790446;Laboratorios Silesia S.A.;5766174;solución inyectable;;;7621198;anaprolina;4567040;Si;• F-6776/10 - ANAPROLINA SOLUCIÓN INYECTABLE 50 mg/mL;
7179255;anastrozol 1 mg comprimido recubierto (Euromed);;Vigente;Sensible;Manual;;;;;;;• anastrozol 1 mg comprimido;6405935;Laboratorios Euromed Chile S.A.;5733746;comprimido recubierto;;;6496222;anastrozol;4567040;Si;• F-21302/14 - ANASTROZOL COMPRIMIDOS RECUBIERTOS 1 mg;
7179203;anastrozol 1 mg comprimido recubierto (Fresenius Kabi);;Vigente;Sensible;Manual;;;;;;;• anastrozol 1 mg comprimido;5772316;Lab. Fresenius Kabi Chile Ltda.;5733746;comprimido recubierto;;;6496222;anastrozol;4567040;Si;• F-19105/11 - ANASTROZOL COMPRIMIDOS RECUBIERTOS 1 mg;
6496244;anastrozol 1 mg comprimido recubierto (Kampar);;Vigente;Sensible;Manual;;;;;;;• anastrozol 1 mg comprimido;5781823;Laboratorios Kampar S.A.;5733746;comprimido recubierto;;;6496222;anastrozol;4567040;Si;• F-15543/11 - ANASTROZOL COMPRIMIDOS RECUBIERTOS 1 mg;
5988682;anastrozol 1 mg comprimido recubierto (Synthon);;Vigente;Sensible;Manual;;;;;;;• anastrozol 1 mg comprimido;5970343;Synthon Chile Ltda.;5733746;comprimido recubierto;;;6496222;anastrozol;4567040;Si;• F-16801/13 - ANASTROZOL COMPRIMIDOS RECUBIERTOS 1 mg;
5987713;anasvitae comprimido recubierto (Galenicum);;Vigente;Sensible;Manual;;;;;;;• anastrozol 1 mg comprimido;7141364;Galenicum Health Chile SpA;5733746;comprimido recubierto;;;7179221;anasvitae;4567040;Si;• F-21295/14 - ANASVITAE COMPRIMIDOS RECUBIERTOS 1 mg;
7675079;anbinex 1000 UI polvo liofilizado para solución inyectable con solvente (Grifols);;Vigente;Sensible;Manual;;;;;;;• antitrombina III humana 1000 UI inyectable;5772409;Grifols Chile S.A.;5768708;polvo liofilizado para solución inyectable con solvente;;;7675063;anbinex;4567040;Si;• B-437/14 - ANBINEX LIOFILIZADO PARA SOLUCIÓN INYECTABLE 1000 U.I., CON SOLVENTE;
7675076;anbinex 500 UI polvo liofilizado para solución inyectable con solvente (Grifols);;Vigente;Sensible;Manual;;;;;;;• antitrombina III humana 500 UI inyectable;5772409;Grifols Chile S.A.;5768708;polvo liofilizado para solución inyectable con solvente;;;7675063;anbinex;4567040;Si;• B-436/14 - ANBINEX LIOFILIZADO PARA SOLUCIÓN INYECTABLE 500 U.I., CON SOLVENTE;
5987903;andibet 850 mg comprimido recubierto (Chemopharma);;Vigente;Sensible;Manual;;;;;;;• metformina 850 mg comprimido;5767942;Laboratorio Chemopharma S.A.;5733746;comprimido recubierto;;;7194040;andibet;4567040;Si;• F-12065/12 - ANDIBET COMPRIMIDOS RECUBIERTOS 850 mg;
7756164;androgel gel transdérmico (Biopas);;Vigente;Sensible;Manual;;;;;;;• testosterona 50 mg gel;7756157;Laboratorios Biopas S.A.;5762144;gel transdérmico;;;7756068;androgel;4567040;Si;• F-17509/14 - ANDROGEL GEL TRANSDÉRMICO 1%;
236709;anestalcon solución oftálmica (Alcon);;Vigente;Sensible;Manual;;;;;;"• 7164023 - Dispensadores automático urgencia• 5924232 - ARSENAL• 7267684 - Media";• proparacaína 0,5% (5 mg/mL) colirio;5766496;Laboratorios Alcon Chile Ltda.;5766221;solución oftálmica;;;5678402;anestalcon;4567040;Si;• F-2798/14 - ANESTALCON SOLUCIÓN OFTÁLMICA 0,5%;
6634648;anfetamina sulfato 10 mg comprimido (Lab Chile);;Vigente;Sensible;Manual;;;;;;;• anfetamina 10 mg comprimido;5879043;Laboratorio Chile S.A.;5723406;comprimido;;;6634619;anfetamina sulfato;4567040;Si;• F-1386/13 - ANFETAMINA SULFATO COMPRIMIDOS 10 mg;
5988544;anfibol comprimido (Cardiopharm);;Vigente;Sensible;Manual;;;;;;;• nebivolol 5 mg comprimido;5891916;Cardiopharm División (Recalcine);5723406;comprimido;;;7188707;anfibol;4567040;Si;• F-17006/13 - ANFIBOL COMPRIMIDOS 5 mg;
7580697;anfotericina B 50 mg polvo liofilizado para solución inyectable (Labvitalis);;Vigente;Sensible;Manual;;;;;;;• anfotericina B 50 mg inyectable;7062230;Labvitalis S. A.;5733514;polvo liofilizado para solución inyectable;;;7580673;anfotericina B;4567040;Si;• B-2248/12 - AMFOTERICINA B LIOFILIZADO PARA SOLUCIÓN INYECTABLE 50 mg;
7411935;angeliq comprimido recubierto (Bayer);;Vigente;Sensible;Manual;;;;;;;• drospirenona 2 mg + estradiol 1 mg comprimido;5766709;Bayer S.A.;5733746;comprimido recubierto;;;7411931;angeliq;4567040;Si;• F-14968/15 - ANGELIQ COMPRIMIDOS RECUBIERTOS;
5987846;angicon 2 mg comprimido (Royal Pharma);;Vigente;Sensible;Manual;;;;;;;• doxazosina 2 mg comprimido;5790371;Royal Pharma S.A.;5723406;comprimido;;;5678403;angicon;4567040;Si;"• F-1295/14 - ANGICON COMPRIMIDOS 2 mg• F-21676/15 - ANGICON COMPRIMIDOS 2 mg";
5988377;angicon 4 mg comprimido (Royal Pharma);;Vigente;Sensible;Manual;;;;;;;• doxazosina 4 mg comprimido;5790371;Royal Pharma S.A.;5723406;comprimido;;;5678403;angicon;4567040;Si;"• F-21345/14 - ANGICON COMPRIMIDOS 4 mg• F-1294/14 - ANGICON COMPRIMIDOS 4 mg";
7117114;angiolingual comprimido sublingual (Royal Pharma);;Vigente;Sensible;Manual;;;;;;;• nitroglicerina 0,6 mg comprimido sublingual;5790371;Royal Pharma S.A.;5723542;comprimido sublingual;;;7117111;angiolingual;4567040;Si;• F-1410/13 - ANGIOLINGUAL COMPRIMIDOS 0,6 mg;
7727797;angiomax polvo liofilizado para solución inyectable (Ferrer);;Vigente;Sensible;Manual;;;;;;;• bivalirudina 250 mg inyectable;5772276;Laboratorio Ferrer Chile;5733514;polvo liofilizado para solución inyectable;;;6557026;angiomax;4567040;Si;• F-20477/13 - ANGIOMAX LIOFILIZADO PARA SOLUCIÓN INYECTABLE 250 mg;
5988871;anisimol comprimido (Medipharm);;Vigente;Sensible;Manual;;;;;;;• fluoxetina 20 mg comprimido;5781906;Productos Farmacéuticos Medipharm Ltda.;5723406;comprimido;;;6657266;anisimol;4567040;Si;• F-7915/11 - ANISIMOL COMPRIMIDOS 20 mg;
7438842;anoro ellipta polvo para inhalación (GSK);;Vigente;Sensible;Manual;;;;;;;• umeclidinio bromuro 55 mcg/dosis + vilanterol 22 mcg/dosis polvo para inhalación;5772400;Glaxo Smithkline Chile Farmacéutica Ltda.;5733573;polvo para inhalación;;;7438814;anoro ellipta;4567040;Si;• F-20948/14 - ANORO ELLIPTA 55/22 POLVO PARA INHALACIÓN;
